username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
STFU_Reporter;2009-08-07 23:58;0;0;"CDC: Keep Schools Open if Swine Flu Hits http://bit.ly/OpktG #cdc #h1n1 #swineflu #swine #flu";;;#cdc #h1n1 #swineflu #swine #flu;"3185632045";https://twitter.com/STFU_Reporter/status/3185632045
FamHealthGuide;2009-08-07 23:57;0;0;"Health Officials Report Sixth Swine Flu Death In Contra Costa http://bit.ly/VYqb0";;;;"3185618640";https://twitter.com/FamHealthGuide/status/3185618640
SwineFluNewsAU;2009-08-07 23:56;0;0;"First Swine Flu Vaccinations Ready By September http://tinyurl.com/l26rky #swineflu #h1n1";;;#swineflu #h1n1;"3185612015";https://twitter.com/SwineFluNewsAU/status/3185612015
flu360;2009-08-07 23:56;0;0;"8th swine flu death reported on Eastern LI|AP - August 7, 2009 6:45 PM ET HAUPPAUGE, NY (AP) - Long Island's .. http://oohja.com/x4E1";;;;"3185609235";https://twitter.com/flu360/status/3185609235
flu360;2009-08-07 23:56;0;0;"South Dakota Swine Flu Cases Rise And Schools Get Prepared For The ...|File image of the South Dakota Department .. http://oohja.com/x4E0";;;;"3185609063";https://twitter.com/flu360/status/3185609063
SwineFluHeds;2009-08-07 23:56;0;0;"Hampton Roads (VA) WVEC: EVMS, volunteers take part in Swine Flu vaccine tests . More #Swine Flu #news - http://tinyurl.com/lwe3fk";;;#Swine #news;"3185602907";https://twitter.com/SwineFluHeds/status/3185602907
Faikham;2009-08-07 23:54;0;0;"good thing abt acting like i got SwineFlu is people dont hang out around me; finally peace in hostel night. but... we'll see thru the night!";;;;"3185586757";https://twitter.com/Faikham/status/3185586757
swinefluh1n1;2009-08-07 23:53;0;0;""PCB's early deadline decision draws flak" http://tinyurl.com/lpsckj #swineflu #H1N1";;;#swineflu #H1N1;"3185574935";https://twitter.com/swinefluh1n1/status/3185574935
swinefluh1n1;2009-08-07 23:53;0;0;""Schools asked not to close if flu hits" http://tinyurl.com/nnh6vp #swineflu #H1N1";;;#swineflu #H1N1;"3185574778";https://twitter.com/swinefluh1n1/status/3185574778
SwineFluNewsORG;2009-08-07 23:53;0;0;"San Francisco Schools Prepare for Swine Flu http://tinyurl.com/low6oz #swineflu #h1n1";;;#swineflu #h1n1;"3185572798";https://twitter.com/SwineFluNewsORG/status/3185572798
