username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LilAngelK8;2009-06-08 23:58;0;0;"I think there might be a swine flu outbreak in my office. Three writers down. I am pounding the echinacea and vitamin C!";;;;"2083077165";https://twitter.com/LilAngelK8/status/2083077165
OldGlorySoldier;2009-06-08 23:58;0;0;"NOLA Mayor Ray Nagin, wife, and exec. protection member quarantined in China for possible exposure to swine flu http://bit.ly/2PZVQT";;;;"2083077157";https://twitter.com/OldGlorySoldier/status/2083077157
swinefluh1n1;2009-06-08 23:58;0;0;""FijneFeitjes: lentedagblog juni 1-8" http://tinyurl.com/mhw993 #swineflu #H1N1";;;#swineflu #H1N1;"2083070844";https://twitter.com/swinefluh1n1/status/2083070844
LivingSafely;2009-06-08 23:58;0;0;"US/Anchorage: Five crewmembers on Holland America's Zaandam have tested positive for Swine Flu . The ship carries a maximum of 2039 people.";;;;"2083070133";https://twitter.com/LivingSafely/status/2083070133
mitzs;2009-06-08 23:58;0;0;"RT @jasonloucks : Breaking News: Kermit the Frog, has died from the swine flu ! His last words were that f-in pig -"she told me she was clean"";;@jasonloucks;;"2083069061";https://twitter.com/mitzs/status/2083069061
kass72w;2009-06-08 23:57;0;0;"@aplusk Don't shake hands..... swine flu dude. I'll take a wave or head nod instead";;@aplusk;;"2083067506";https://twitter.com/kass72w/status/2083067506
agrogator;2009-06-08 23:57;0;0;"abcNews~ Swine flu closes another Qld childcare centre: Queensland Health says another childcare centre .. http://bit.ly/Q8DGN";;;;"2083061589";https://twitter.com/agrogator/status/2083061589
awmitchell;2009-06-08 23:57;0;0;"RT @DeltaKnowledge : Definition of Swine-flu: Influenza with a press agent :-)";;@DeltaKnowledge;;"2083059849";https://twitter.com/awmitchell/status/2083059849
SwineFluNewsAU;2009-06-08 23:56;0;0;"NRL: Price quarantined due to swine flu fears http://tinyurl.com/nqeubk";;;;"2083053948";https://twitter.com/SwineFluNewsAU/status/2083053948
robsterowski;2009-06-08 23:56;0;0;"@appleseedalley it's probably swine flu , not meningitis.";;@appleseedalley;;"2083050279";https://twitter.com/robsterowski/status/2083050279
jeni;2009-06-08 23:55;0;0;"I got my blood drawn today, and sat next to a guy being tested for the Swine Flu . "caraaazaaay" - in a Dan Deacon voice.";;;;"2083041340";https://twitter.com/jeni/status/2083041340
WorldofStrange;2009-06-08 23:55;0;0;"The story goes that whilst in 2000-01 he posted data of major forthcoming events such as the war in Iraq, swine flu ...";;;;"2083039774";https://twitter.com/WorldofStrange/status/2083039774
TunedToTheresa;2009-06-08 23:54;0;0;"One-third of El Monte Elementary students stay home, after possible swine flu reports: http://bit.ly/m3uUM";;;;"2083037257";https://twitter.com/TunedToTheresa/status/2083037257
swineflu2;2009-06-08 23:54;0;0;"#swineflu Top CDC official: Swine flu likely to stick around - Newsday: KATUTop CDC official: Swine flu .. http://tinyurl.com/mg4l9k";;;#swineflu;"2083032787";https://twitter.com/swineflu2/status/2083032787
swinefluh1n1;2009-06-08 23:53;0;0;""Wareham Class of 2009 looks to the future" http://tinyurl.com/m3gy2g #swineflu #H1N1";;;#swineflu #H1N1;"2083018448";https://twitter.com/swinefluh1n1/status/2083018448
Fluheadlines;2009-06-08 23:52;0;0;"Fluheadlines Swine flu forces changes to travel plans: A survey has revealed that Australians will c.. http://tinyurl.com/kkpgdu";;;;"2083016901";https://twitter.com/Fluheadlines/status/2083016901
Fluheadlines;2009-06-08 23:52;0;0;"Fluheadlines 999 DEPOT QUARANTINED AS SWINE FLU CASES RISE: AN ambulance station was quarantined ami.. http://tinyurl.com/ngczz5";;;;"2083016511";https://twitter.com/Fluheadlines/status/2083016511
Fluheadlines;2009-06-08 23:52;0;0;"Fluheadlines Swine flu cases smash 200 barrier in biggest daily rise: THE number of people infected .. http://tinyurl.com/llqs9j";;;;"2083014688";https://twitter.com/Fluheadlines/status/2083014688
swinefluh1n1;2009-06-08 23:52;0;0;""Update: India Confirms One More Case Of Swine Flu , Total 11" http://tinyurl.com/n3ygju #swineflu #H1N1";;;#swineflu #H1N1;"2083014679";https://twitter.com/swinefluh1n1/status/2083014679
rep_am;2009-06-08 23:52;0;0;"Ex-CDC chief says swine flu likely to stick around: BUFFALO, N.Y. (AP) — The former head of the Centers for Dise.. http://tinyurl.com/m39len";;;;"2083010274";https://twitter.com/rep_am/status/2083010274
jessicablizzard;2009-06-08 23:52;0;0;"Swine flu confirmed in two dayton schools... Including the one brandon's mom works at!";;;;"2083008950";https://twitter.com/jessicablizzard/status/2083008950
swinefluh1n1;2009-06-08 23:51;0;0;""First Oregon death from swine flu reported in Marion County" http://tinyurl.com/nr94ja #swineflu #H1N1";;;#swineflu #H1N1;"2083006989";https://twitter.com/swinefluh1n1/status/2083006989
fox5ny;2009-06-08 23:51;0;0;"NYC Records 9th Swine Flu Death: New York City has recorded its ninth death from swine flu . The city health depa.. http://tinyurl.com/m8srkj";;;;"2083002759";https://twitter.com/fox5ny/status/2083002759
whoismeta;2009-06-08 23:51;0;0;"Wats causing the Swine Flu outbreak? I wonder... http://yfrog.com/5c9v7hj";;;;"2083000877";https://twitter.com/whoismeta/status/2083000877
SwineFluUK;2009-06-08 23:50;0;0;"swine flu 'No flash in the pan': UKIP cashes in on Brown backlash and soars to second in Euro vote: The.. http://tinyurl.com/lfx6sm";;;;"2082991084";https://twitter.com/SwineFluUK/status/2082991084
gen_rox;2009-06-08 23:50;0;0;"@ChulaMags Leave the swine flu there would ya";;@ChulaMags;;"2082990816";https://twitter.com/gen_rox/status/2082990816
SwineFluUK;2009-06-08 23:50;0;0;"swine flu Brown lives to fight another day: PM tells MPs he'll change his ways after Labour's poll melt.. http://tinyurl.com/mhtl2y";;;;"2082990705";https://twitter.com/SwineFluUK/status/2082990705
danstocker;2009-06-08 23:49;0;0;"casting Perl before swine flu ..";;;;"2082986814";https://twitter.com/danstocker/status/2082986814
SwineFluNewsEU;2009-06-08 23:49;0;0;"Swine flu : Infected infantryman in siege at Catterick Garrison http://tinyurl.com/kvbr9q";;;;"2082985834";https://twitter.com/SwineFluNewsEU/status/2082985834
philsuh;2009-06-08 23:48;0;0;"#swineflu updates: 2 elderly pt influenza A positive today; grandkids sick, out of school all last wk - flu still around our community";;;#swineflu;"2082970042";https://twitter.com/philsuh/status/2082970042
SwineFluNewsORG;2009-06-08 23:47;0;0;"3 upon journey boat reliable with swine flu http://tinyurl.com/kmx666";;;;"2082967670";https://twitter.com/SwineFluNewsORG/status/2082967670
A_Healthy_bliss;2009-06-08 23:47;0;0;"Visit http://www.swineflu911.com for more information on swineflu and H1N1";;;;"2082965732";https://twitter.com/A_Healthy_bliss/status/2082965732
1lifeliveit;2009-06-08 23:47;0;0;"Update: India Confirms One More Case Of Swine Flu , Total 11 http://bit.ly/Mlae5";;;;"2082964743";https://twitter.com/1lifeliveit/status/2082964743
AfricanTuna;2009-06-08 23:47;0;0;"@Aussie rugby player tests positive for swine flu http://bit.ly/2mmtLt";;@Aussie;;"2082961018";https://twitter.com/AfricanTuna/status/2082961018
TM_Outbreak;2009-06-08 23:46;0;0;"Mass. reports 86 new swine flu cases - BostonHerald.com http://tinyurl.com/n7qjhw (via @breakingflunews )";;@breakingflunews;;"2082957359";https://twitter.com/TM_Outbreak/status/2082957359
breakingflunews;2009-06-08 23:46;0;0;"breakingflunews.com 1 more case of swine flu in Idaho - Seattle Post Intelligencer: 1 more ca.. http://tinyurl.com/lmvbof";;;;"2082948488";https://twitter.com/breakingflunews/status/2082948488
breakingflunews;2009-06-08 23:46;0;0;"breakingflunews.com Health Department addresses issues in handling the Swine Flu - KGNS: TVNZ.. http://tinyurl.com/q5k3lh";;;;"2082947940";https://twitter.com/breakingflunews/status/2082947940
SwineFluNewsIE;2009-06-08 23:45;0;0;"UK swine flu cases strech 500 new http://tinyurl.com/phusqu";;;;"2082945664";https://twitter.com/SwineFluNewsIE/status/2082945664
1110KBND;2009-06-08 23:45;0;0;"Threat level in the U.S. for swine flu is decreasing this summer, but officials are concerned about our lack of immunity this fall / winter";;;;"2082943390";https://twitter.com/1110KBND/status/2082943390
SwineFlu_news;2009-06-08 23:45;0;0;"South Plainfield's Grant school temporarily closed after 100 students report flu-like symptoms http://t.love.com/221127065";;;;"2082938358";https://twitter.com/SwineFlu_news/status/2082938358
1110KBND;2009-06-08 23:44;0;0;"Marion County woman is first Oregon death from swine flu . Health officials contribute it to her underlying health conditions.";;;;"2082935457";https://twitter.com/1110KBND/status/2082935457
kellyleemiami;2009-06-08 23:44;0;0;"Body aching, eyes burning, fever climbing... how does one determine whether or not one has swine flu ?";;;;"2082934162";https://twitter.com/kellyleemiami/status/2082934162
