username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LaurenKolligs;2009-11-21 23:59;0;0;"RT @JulieRasmussen : If you get an email about not eating canned ham because of the Swine Flu , ignore it. It's just Spam.";;@JulieRasmussen;;"5931841047";https://twitter.com/LaurenKolligs/status/5931841047
RON_F_MASON;2009-11-21 23:57;0;0;"Duke behind me coughing wild crazy... I need my swine flu mask!";;;;"5931802600";https://twitter.com/RON_F_MASON/status/5931802600
hindichannels;2009-11-21 23:56;0;0;"Published a new blog post: Swine flu kills first Hajj pilgrims http://bit.ly/622ief";;;;"5931784818";https://twitter.com/hindichannels/status/5931784818
ellenn_;2009-11-21 23:56;0;0;"Apparently my cousin has swine flu , but it's okay because she's in another country.";;;;"5931777568";https://twitter.com/ellenn_/status/5931777568
SwineFluHeds;2009-11-21 23:56;0;0;"Utica (NY) Observer-Dispatch: Cure found for long lines at H1N1 clinics . More #Swine Flu #news - http://tinyurl.com/lwe3fk";;;#Swine #news;"5931769395";https://twitter.com/SwineFluHeds/status/5931769395
DELLAPEN15;2009-11-21 23:55;0;0;"At the doctors. Gonna get a swine flu vacine, help!";;;;"5931762657";https://twitter.com/DELLAPEN15/status/5931762657
breakingflunews;2009-11-21 23:55;0;0;"breakingflunews.com Smaller Crowds at Swine Flu Vaccination Clinic - KCBS: KCBSSmaller Crowd.. http://bit.ly/07ddCFN";;;;"5931754368";https://twitter.com/breakingflunews/status/5931754368
SwineFluNewsUSA;2009-11-21 23:55;0;0;"Weekend H1N1 Clinics Planned for Mercer County http://tinyurl.com/yb3l49r #swineflu #pennsylvania";;;#swineflu #pennsylvania;"5931752362";https://twitter.com/SwineFluNewsUSA/status/5931752362
breakingflunews;2009-11-21 23:55;0;0;"breakingflunews.com Nearly 2000 inoculated at Petaluma swine flu clinic - Santa Rosa Press D.. http://bit.ly/08cEITI";;;;"5931752327";https://twitter.com/breakingflunews/status/5931752327
travelwise1;2009-11-21 23:55;0;0;"Tamiflu-resistant swine flu reported in US and Britain http://tinyurl.com/yas9drk";;;;"5931747255";https://twitter.com/travelwise1/status/5931747255
swineflueupdate;2009-11-21 23:54;0;0;"Educate and Prevent Marquez becomes third Barcelona player with swine flu - Xinhua: guardian.. http://bit.ly/072fL6m";;;;"5931740393";https://twitter.com/swineflueupdate/status/5931740393
lifecaredotbz;2009-11-21 23:54;0;0;"Reason to drink Aloe Health News about Swine flu kills four in Saudi Arabia on Hajj ...: He.. http://bit.ly/6Onng1";;;;"5931737855";https://twitter.com/lifecaredotbz/status/5931737855
suineflu;2009-11-21 23:54;0;0;"#swineflu 9 ways doctors stay healthy while traveling - San Francisco Chronicle: San Francisco Chronic.. http://bit.ly/07wLjV3";;;#swineflu;"5931733102";https://twitter.com/suineflu/status/5931733102
SwineFluNewsEU;2009-11-21 23:54;0;0;"Starting initial swine flu shots in Jersey City upon Monday http://tinyurl.com/yd8hhd7 #swineflu #jersey";;;#swineflu #jersey;"5931724249";https://twitter.com/SwineFluNewsEU/status/5931724249
bursuk;2009-11-21 23:52;0;0;"Swine flu claims Hajj pilgrim lives (saw in @newsfire ) http://bit.ly/7aiCJD Religious events and holy water good disease vectors";;@newsfire;;"5931700740";https://twitter.com/bursuk/status/5931700740
swineflu_news_;2009-11-21 23:52;0;0;"Tamiflu-resistant swine flu reported in US and Britain: Four patients at Duke Medical Center in North Carolina .. http://bit.ly/07Hc0hd";;;;"5931699435";https://twitter.com/swineflu_news_/status/5931699435
