username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
NewsSwineFlu;2009-05-16 23:59;0;0;"Drugs Urged for Swine Flu in Pregnancy http://bit.ly/PRLDN";;;;"1821330264";https://twitter.com/NewsSwineFlu/status/1821330264
marae02;2009-05-16 23:59;0;0;"Has the swine flu gone to hog heaven?";;;;"1821329203";https://twitter.com/marae02/status/1821329203
swinefluinfos;2009-05-16 23:58;0;0;"Ill man given swine flu all clear http://bit.ly/URqX0";;;;"1821323281";https://twitter.com/swinefluinfos/status/1821323281
GenePark;2009-05-16 23:57;0;0;"RT @MicheleCatahay Two suspect cases on Guam turn out negative for the swine flu .";;@MicheleCatahay;;"1821318298";https://twitter.com/GenePark/status/1821318298
OKCFOX;2009-05-16 23:57;0;0;"More cases of the Swine Flu confirmed in Oklahoma. Details tonight at 9!";;;;"1821317804";https://twitter.com/OKCFOX/status/1821317804
ghxststories;2009-05-16 23:56;0;0;"99% sure I have swine flu , may have joked a little too much, the meg thatcalled swine?";;;;"1821311370";https://twitter.com/ghxststories/status/1821311370
Sinniebaby;2009-05-16 23:55;0;0;"What happenedto SWINE FLU ?";;;;"1821306392";https://twitter.com/Sinniebaby/status/1821306392
jessvanness;2009-05-16 23:55;0;0;"apparently swine flu is going around my home town...glad i'm going home next week http://bit.ly/wyFVE";;;;"1821302668";https://twitter.com/jessvanness/status/1821302668
newsero;2009-05-16 23:54;0;0;"'Probable' swine flu case at Harvard dental school ... http://vieurl.com/3t4pcn";;;;"1821294850";https://twitter.com/newsero/status/1821294850
theoneclub;2009-05-16 23:53;0;0;"Watched the oneshow.Now know what an earworm is.Songs you can't get out of your head all day. Swine flu in Northe.. http://tinyurl.com/qjgx47";;;;"1821292962";https://twitter.com/theoneclub/status/1821292962
SwineFluMed;2009-05-16 23:53;0;0;"Manitowoc County's swine flu case not in county http://bit.ly/1tQ7V";;;;"1821287937";https://twitter.com/SwineFluMed/status/1821287937
DavidRaskino;2009-05-16 23:52;0;0;"Swine flu China, Mexico health chiefs discuss flu outbreak, response http://bit.ly/i8yLz";;;;"1821281202";https://twitter.com/DavidRaskino/status/1821281202
SLNewsFlash;2009-05-16 23:51;0;0;"H1N1 Flu Closes More NYC Schools, Spreads In Asia: The swine flu virus continues spreading among children in the.. http://tinyurl.com/qz9q8h";;;;"1821277627";https://twitter.com/SLNewsFlash/status/1821277627
tommmi;2009-05-16 23:51;0;0;"The Sentinel Online : News : Local : First swine flu case in ... http://bit.ly/lC1pO";;;;"1821273573";https://twitter.com/tommmi/status/1821273573
pfDomains;2009-05-16 23:50;0;0;"BREAKING NEWS: First celebrity #Swine Flu fatality. No prizes for guessing who he caught it from: http://tinyurl.com/ptvazn";;;#Swine;"1821270400";https://twitter.com/pfDomains/status/1821270400
