username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BearMarketNews;2009-10-08 23:59;0;0;"Bear Market News: AP Poll: Third of parents oppose swine flu vaccine - http://shar.es/1eq8f";;;;"4720844468";https://twitter.com/BearMarketNews/status/4720844468
Workathomefeed;2009-10-08 23:58;0;0;"Swine Flu Highlights Paid Sick Leave Issue: Among part-time workers, it's 72 percent. "When you are st.. http://bit.ly/yShBP";;;;"4720829866";https://twitter.com/Workathomefeed/status/4720829866
mia_payne;2009-10-08 23:58;0;0;"I look like a #zombie really feel awfull… maybe i have the #swineflu http://tr.im/yDhy";;;#zombie #swineflu;"4720823779";https://twitter.com/mia_payne/status/4720823779
trackswineflu;2009-10-08 23:58;0;0;"[News] Think swine flu is no big deal? Think again: Both groups of researchers concluded that swine flu w.. http://bit.ly/pWHHZ";;;;"4720815875";https://twitter.com/trackswineflu/status/4720815875
rafgo2000;2009-10-08 23:56;0;0;"RT @travelswithbaby : RT @childhoodmatter Your kids vaccinated for swine flu ? This Sunday's show: latest H1N1 info http://tinyurl.com/yge62va";;@travelswithbaby @childhoodmatter;;"4720778535";https://twitter.com/rafgo2000/status/4720778535
SwineFluDoctors;2009-10-08 23:56;0;0;"#SwineFlu 'Lucky break' as spread of swine flu slows down - Independent http://ow.ly/15TJwx";;;#SwineFlu;"4720777975";https://twitter.com/SwineFluDoctors/status/4720777975
SwineFluDoctors;2009-10-08 23:56;0;0;"#SwineFlu Swine flu put many hospitalized patients into ICU - The Associated Press http://ow.ly/15TJws";;;#SwineFlu;"4720776851";https://twitter.com/SwineFluDoctors/status/4720776851
novelh1n1;2009-10-08 23:56;0;0;"http://novelh1n1.com Hospital swine flu admissions double: THE number of people being admit.. http://bit.ly/1JK882";;;;"4720775985";https://twitter.com/novelh1n1/status/4720775985
SwineFluDoctors;2009-10-08 23:56;0;0;"#SwineFlu Your resource for tracking the swine flu - CNET News http://ow.ly/15TJwn";;;#SwineFlu;"4720775278";https://twitter.com/SwineFluDoctors/status/4720775278
SwineFluHeds;2009-10-08 23:56;0;0;"Washington (DC) WTTG: In Maryland, Kids Get Swine Flu Vaccine . More #Swine Flu #news - http://tinyurl.com/lwe3fk";;;#Swine #news;"4720769088";https://twitter.com/SwineFluHeds/status/4720769088
