username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
amandawormann;2009-11-24 23:59;0;0;"ohh goodness japan i love you RT @NuttyNewswire: Swine Flu Prompts 'World Hand-Washing Day' in Japan http://bit.ly/7opCu3 #news #wtf";;@NuttyNewswire;#news #wtf;"6023826053";https://twitter.com/amandawormann/status/6023826053
mottv;2009-11-24 23:59;0;0;"alteralias [24 Nov 23h] swine flu : 1";;;;"6023812928";https://twitter.com/mottv/status/6023812928
KBJR6news;2009-11-24 23:58;0;0;"Swine Flu Vaccination Guidelines Updated: An increase in the supply of swine flu vaccine has prompted the Minne.. http://bit.ly/576lS2";;;;"6023808440";https://twitter.com/KBJR6news/status/6023808440
WJTV;2009-11-24 23:58;0;0;"Swine Flu Vaccine Recall http://bit.ly/6cW1ed";;;;"6023798346";https://twitter.com/WJTV/status/6023798346
swine_flu_pro;2009-11-24 23:58;0;0;"http://bit.ly/4ngDZN Mobile apps help people track H1N1, prevent flu: A couple of dozen oth.. http://bit.ly/5DtGWZ";;;;"6023787525";https://twitter.com/swine_flu_pro/status/6023787525
wfleurant;2009-11-24 23:56;0;0;"H1N1 Swine Flu Recall in Canada, Herd Vaccinations - http://tinyurl.com/ygn5wwf";;;;"6023745738";https://twitter.com/wfleurant/status/6023745738
SwineFluHeds;2009-11-24 23:56;0;0;"Business Week - Technology: How Big Pharma Profits from Swine Flu . More #Swine Flu #news - http://tinyurl.com/lwe3fk";;;#Swine #news;"6023733042";https://twitter.com/SwineFluHeds/status/6023733042
Melissa30082;2009-11-24 23:55;0;0;"Mortgage Help CDC warns: Holiday could bring more swine flu : The Associated Press Swine flu may al.. http://bit.ly/7jBmEI";;;;"6023704400";https://twitter.com/Melissa30082/status/6023704400
allergymed;2009-11-24 23:54;0;0;"RT @allergyreaction : http://cli.gs/0hhjEs Six bad reactions to swine flu vaccine in Canada: official - MSN Philippines Ne http://url4.eu/p4Je";;@allergyreaction;;"6023683728";https://twitter.com/allergymed/status/6023683728
icangarden;2009-11-24 23:52;0;0;"Severe reactions to swine flu vaccine in Canada: WHO http://www.nationalpost.com/news/world/swine-flu/story.html?id=2259971";;;;"6023648198";https://twitter.com/icangarden/status/6023648198
BestofLove;2009-11-24 23:52;0;0;"Morris County man is state's 29th swine flu death: “We're strongly encouraging parents to get their chi.. http://bit.ly/8RiENk";;;;"6023647426";https://twitter.com/BestofLove/status/6023647426
liza_mason;2009-11-24 23:51;0;0;"CDC warns: Holiday could bring more swine flu : The Associated Press That probably will not be known until next .. http://bit.ly/6ba327";;;;"6023610009";https://twitter.com/liza_mason/status/6023610009
JoeMalarkey;2009-11-24 23:51;1;0;"Top 10 Gems Hidden in the Senate Healthcare Bill: No. 6 - Free vaccine to eradicate malaria, swine flu and Fox news.";;;;"6023600030";https://twitter.com/JoeMalarkey/status/6023600030
PharmacyGuru;2009-11-24 23:51;0;0;"More children 'than expected have had swine flu' « families ... http://bit.ly/7gAi5p";;;;"6023596928";https://twitter.com/PharmacyGuru/status/6023596928
JimHegarty;2009-11-24 23:50;0;0;"Even if Swine Flu had been linked to pig products, I would have taken my chances. BACON is awesome!";;;;"6023590020";https://twitter.com/JimHegarty/status/6023590020
