username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
premodernists;2009-07-15 23:59;0;0;"Brad either has swine flu or respiratory problems from too much spray painting. The new EP might just kill him, but at least it looks cool";;;;"2660406371";https://twitter.com/premodernists/status/2660406371
DammitPete;2009-07-15 23:59;0;0;"#blackfact blackfolks think a bottle or 2 of Tussin will heel errthang from the swine flu , to HIV, to cancer...lol";;;#blackfact;"2660395001";https://twitter.com/DammitPete/status/2660395001
clantonadv;2009-07-15 23:58;0;0;"Flu may return with vengeance: Though the swine flu is no longer dominating the news like it did this spring the.. http://bit.ly/FkNN0";;;;"2660382281";https://twitter.com/clantonadv/status/2660382281
SPFsocial;2009-07-15 23:57;0;0;"Swine flu hits 3 Ontario summer camps (source: CBC) | Rocket News http://bit.ly/qqcUN";;;;"2660373188";https://twitter.com/SPFsocial/status/2660373188
thetram;2009-07-15 23:57;0;0;"good news: i don't have the swine flu - Bad news: I have a contagious viral infection ... gg flu 1 - tram 0";;;;"2660371482";https://twitter.com/thetram/status/2660371482
SwineFluNewsAU;2009-07-15 23:56;0;0;"Australia swine flu passes 10,000, prefers 'young' http://tinyurl.com/ktgsby #swineflu #h1n1";;;#swineflu #h1n1;"2660359848";https://twitter.com/SwineFluNewsAU/status/2660359848
globalrecession;2009-07-15 23:56;0;0;"Pregnant swine flu patients fighting for life: Pregnant women are among those fighting for their lives after con.. http://bit.ly/R1TCA";;;;"2660358450";https://twitter.com/globalrecession/status/2660358450
SwineInfluenza_;2009-07-15 23:56;0;0;"New post: Puerto Rico reports 2nd swine flu death - eTaiwan News (http://cli.gs/3t840)";;;;"2660356119";https://twitter.com/SwineInfluenza_/status/2660356119
breakingflunews;2009-07-15 23:55;0;0;"breakingflunews.com Swine flu deaths to top 6000 'at worst' - Melbourne Herald Sun: L.. http://bit.ly/VZ9wt";;;;"2660350331";https://twitter.com/breakingflunews/status/2660350331
breakingflunews;2009-07-15 23:55;0;0;"breakingflunews.com Swine flu hits schools in West Lancashire - Ormskirk & Skelmersdale Adver.. http://bit.ly/wM2Ej";;;;"2660348317";https://twitter.com/breakingflunews/status/2660348317
HiToronto;2009-07-15 23:54;0;0;"www.dinovici.com - Swine flu confirmed at three Ontario summer camps: Some 225 children have symptoms, official says";;;;"2660326756";https://twitter.com/HiToronto/status/2660326756
rheistuman;2009-07-15 23:53;0;0;"RT @GlockednLoaded : If U receive an email from the Dept of Health telling U not 2 eat tinned pork b/c of swine flu-ignore it-It’s just spam";;@GlockednLoaded;;"2660320204";https://twitter.com/rheistuman/status/2660320204
guardianscience;2009-07-15 23:53;0;1;"Swine flu will be biggest pandemic ever, warns world health chief http://bit.ly/scuNR";;;;"2660318654";https://twitter.com/guardianscience/status/2660318654
jd_hayes;2009-07-15 23:53;0;0;"The Irish government thinks up to 1m people there could become infected with swine flu over the autumn and winter. http://twurl.nl/dsqs8v";;;;"2660317537";https://twitter.com/jd_hayes/status/2660317537
understandblue;2009-07-15 23:53;0;0;"Ruh roh - Google got the swine flu !";;;;"2660314829";https://twitter.com/understandblue/status/2660314829
HealthWebBlog;2009-07-15 23:52;0;0;"Will Swine Flu Symptoms Keep You at Home?: Staying home when you've got swine flu symptoms is important, but is .. http://bit.ly/1OJH1w";;;;"2660308311";https://twitter.com/HealthWebBlog/status/2660308311
BUTCH_LEAKE;2009-07-15 23:52;0;0;"Log into "BBC NEWS | Health | Swine flu calls to GPs 'jump 50%'" ( http://bit.ly/pbYSr )";;;;"2660306326";https://twitter.com/BUTCH_LEAKE/status/2660306326
jamarib;2009-07-15 23:52;0;0;"Tenn. reports adult is state's 1st swine flu death http://bit.ly/12fjKc";;;;"2660297862";https://twitter.com/jamarib/status/2660297862
juvedermny;2009-07-15 23:52;0;0;"www.1800blemish.org Summer camps: Swine flu isn't taking a vacation - The Associated Press: CTV.caSummer camps: Sw..";;;;"2660297834";https://twitter.com/juvedermny/status/2660297834
