username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FabreuJ;2009-08-24 23:59;0;0;"@folhadesp Pauta p/ imprensa --> qtas mortes ocorreram no Brasil no ano passado em virtude da influenza sazonal?";;@folhadesp;;"3523486084";https://twitter.com/FabreuJ/status/3523486084
RochelleVeturis;2009-08-24 23:59;0;0;"Social Media & Preparations for the 2009-H1N1 Influenza Epidemic by Dennis D. McDonald, Ph.D via @govdigest";;@govdigest;;"3523485662";https://twitter.com/RochelleVeturis/status/3523485662
x_tello;2009-08-24 23:55;0;0;"Se establece una 1ª causa para la gran mortalidad por Influenza en México: Mala Atención Primaria. http://bit.ly/uC5F8 #Influenza #AH1N1";;;#Influenza #AH1N1;"3523416646";https://twitter.com/x_tello/status/3523416646
GLinsights;2009-08-24 23:53;0;1;"Social Media and Preparations For the 2009-H1N1 Influenza Epidemic: By Dennis D. McDonald, Ph.D. The Executive .. http://bit.ly/x9KKh";;;;"3523377702";https://twitter.com/GLinsights/status/3523377702
B2Bspecialist;2009-08-24 23:48;0;0;"RT @guykawazaki : A new website for the rapid sharing of influenza research http://bit.ly/TLkZG @teresaherbert";;@guykawazaki @teresaherbert;;"3523293878";https://twitter.com/B2Bspecialist/status/3523293878
jeltzz;2009-08-24 23:41;0;0;"just learnt the Ancient Greek adjective for 'swinish'. Now to look up ' influenza '.";;;;"3523161166";https://twitter.com/jeltzz/status/3523161166
jedibloggers;2009-08-24 23:36;0;0;"RT @ryjr : I'm now a patay gutom na Jedi blogger with influenza . :p ~ O nga ano! bakunahan na kita. Punta ka sa clinic, bigyan kita discount!";;@ryjr;;"3523069468";https://twitter.com/jedibloggers/status/3523069468
jessbiazim;2009-08-24 23:36;0;0;"A influenza A (gripe suina) está em todo lugar, então não se esqueça de tomar os devidos cuidados p/ se prevenir !";;;;"3523068727";https://twitter.com/jessbiazim/status/3523068727
gisourcil;2009-08-24 23:34;0;0;"..learn from yesterday, live for today, hope for tomorrow.// Ahhh y ya basta con mi influenza !!! =( no me siento bn.. [flu-ck you!]";;;;"3523028544";https://twitter.com/gisourcil/status/3523028544
bumperboy;2009-08-24 23:30;0;0;"need What faculty and staff need to know about H1N1 influenza http://bit.ly/DHrNs";;;;"3522954993";https://twitter.com/bumperboy/status/3522954993
