username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
x_tello;2009-05-24 23:55;0;0;"Se establece una 1ª causa para la gran mortalidad por Influenza en México: Mala Atención Primaria. http://bit.ly/uC5F8 #Influenza #AH1N1";;;#Influenza #AH1N1;"1907236523";https://twitter.com/x_tello/status/1907236523
myDrwebsite;2009-05-24 23:55;0;0;"17 confirmed cases of swine flu - influenza A (H1N1) - in Australia";;;;"1907235956";https://twitter.com/myDrwebsite/status/1907235956
Kinis;2009-05-24 23:49;0;0;"En #mEXICO YA NO HAY #SWINE flu, #influenza http://twitpic.com/5vkwx mucho alcohol, #tequila";;;#mEXICO #SWINE #influenza #tequila;"1907194752";https://twitter.com/Kinis/status/1907194752
nzhealthsector;2009-05-24 23:48;0;0;"Influenza A (H1N1) Swine Flu - Update Forty-eight: Ministry of Health The case numbers in New Zealand rema.. http://tinyurl.com/rdgcck";;;;"1907186731";https://twitter.com/nzhealthsector/status/1907186731
Peru21pe;2009-05-24 23:46;0;0;"Lea la nota sobre la profesora del Inabif contagiada con la gripe AH1N1. http://is.gd/D1Dn #influenza #H1N1";;;#influenza #H1N1;"1907174066";https://twitter.com/Peru21pe/status/1907174066
Edy7;2009-05-24 23:43;0;0;"@MicooX influenza maybe? LOL j/k";;@MicooX;;"1907151777";https://twitter.com/Edy7/status/1907151777
Ferleira;2009-05-24 23:41;0;0;"Ya acabo la influenza !! Por dios.. no fue nada .. TRANQUILISENZE!!";;;;"1907136304";https://twitter.com/Ferleira/status/1907136304
elrepuertero;2009-05-24 23:41;0;0;"Influenza Humana en Chile: Confirmado primer caso en Puerto Montt http://tinyurl.com/pwt4zo";;;;"1907132652";https://twitter.com/elrepuertero/status/1907132652
Peru21pe;2009-05-24 23:32;0;0;"En un comunicado, el Inabif revela que una de las infectadas por el virus AH1N1 es profesora en tres de sus albergues. #AH1N1 #influenza";;;#AH1N1 #influenza;"1907063135";https://twitter.com/Peru21pe/status/1907063135
H1N1_Flu_News;2009-05-24 23:30;0;0;"New York City Has Second Confirmed Influenza A (H1N1) Death http://www.allheadlinenews.com/articles/7015257730";;;;"1907045090";https://twitter.com/H1N1_Flu_News/status/1907045090
Kangrejo;2009-05-24 23:29;0;0;"@tele13online en el mundo mueren 500000 personas por la influenza comun y corriente, si se cuidan no deberian pasarles nada";;@tele13online;;"1907039915";https://twitter.com/Kangrejo/status/1907039915
RealJuansLife;2009-05-24 23:28;0;0;"Influenza A H1N1 in the Philippines - http://shar.es/mmbS";;;;"1907035811";https://twitter.com/RealJuansLife/status/1907035811
