username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
swinefluupdated;2009-05-11 23:58;0;0;"Influenza A (H1N1) - worldwide (23) #swineflu http://tinyurl.com/qyw8ef";;;#swineflu;"1768260485";https://twitter.com/swinefluupdated/status/1768260485
abrahamgonz;2009-05-11 23:55;0;0;"INFLUENZA : Piden medidas contra discriminaci�n : Ante la actitud de China hacia M�xico por el brote de.. http://tinyurl.com/oxjavc";;;;"1768232540";https://twitter.com/abrahamgonz/status/1768232540
RogueUniversity;2009-05-11 23:43;0;0;"RT @folkstone : Simple Influenza Agent Base Model to play with and extend. Includes descriptions. #H1N1 #ABM http://tr.im/l4kv";;@folkstone;#H1N1 #ABM;"1768138011";https://twitter.com/RogueUniversity/status/1768138011
prismatico;2009-05-11 23:43;0;0;"http://bit.ly/iKDJT via @addthis Mexicanos al grito de Influenza";;@addthis;;"1768137680";https://twitter.com/prismatico/status/1768137680
BigMedicine;2009-05-11 23:43;0;0;"Global: Assessing the severity of an influenza pandemic--WHO [May 11 Geneva] http://tinyurl.com/qz82uc";;;;"1768136066";https://twitter.com/BigMedicine/status/1768136066
ICAV;2009-05-11 23:33;0;0;"#flu #h1n1 #influenza timeline http://www.msnbc.msn.com/id/30624302";;;#flu #h1n1 #influenza;"1768055125";https://twitter.com/ICAV/status/1768055125
Gerar_doGS;2009-05-11 23:32;0;0;"La influenza nos ha hecho olvidar el virus del “debola” (debo la luz, debo la tarjeta de crédito, debo la agua!!!)";;;;"1768047306";https://twitter.com/Gerar_doGS/status/1768047306
informazione;2009-05-11 23:32;0;0;"Nuova influenza / Oms: senza misure situazione sarebbe più grave: Fonte: Wall Street ItaliaGinevra, 11 mag. (AP) .. http://tinyurl.com/pgkdh5";;;;"1768044265";https://twitter.com/informazione/status/1768044265
TribunaQro;2009-05-11 23:31;0;0;""Asfixia" influenza A-H1N1 proselitismo partidista local. La Secretaría de Salud dio a conocer una serie de reglas para las campañas.";;;;"1768040678";https://twitter.com/TribunaQro/status/1768040678
vivirmexico;2009-05-11 23:26;0;0;"RT @profeco : Recomendaciones para combatir la influenza : cuidados en el transporte público http://ow.ly/6877 #H1N1";;@profeco;#H1N1;"1768000676";https://twitter.com/vivirmexico/status/1768000676
ThePodgineer;2009-05-11 23:25;0;0;"RT @Veratect : US, Utah: State Officials Confirm 67 Cases of Influenza A (H1N1) > Well, I hope to stay clear of it. It's still has potential";;@Veratect;;"1767990381";https://twitter.com/ThePodgineer/status/1767990381
centraelectoral;2009-05-11 23:25;0;0;"La influenza no cambia preferencias electorales. http://bit.ly/PVCbX";;;;"1767986630";https://twitter.com/centraelectoral/status/1767986630
SpokaneTracker;2009-05-11 23:25;0;0;"RT @khqrightnow: 3rd positive H1N1 swine influenza test result in Spokane www.khq.com";;@khqrightnow;;"1767985214";https://twitter.com/SpokaneTracker/status/1767985214
irenejoyford;2009-05-11 23:22;0;0;"I love that people wear masks around because they're scared of swine flu. Or excuse me, H1N1 Influenza A... Right.";;;;"1767961113";https://twitter.com/irenejoyford/status/1767961113
Reforma;2009-05-11 23:21;0;0;"Reporta Veracruz 84 casos de influenza : El Gobierno de Veracruz reportó 84 casos de influenza A H1N1 en su terr.. http://tinyurl.com/q67yk4";;;;"1767958117";https://twitter.com/Reforma/status/1767958117
eluckie_;2009-05-11 23:18;0;0;""... está bien feo el logo, además su parte verde esa como con influenza " (yo, 2009) #LCCTWITT ...por estar encerrados en Centro de Medios";;;#LCCTWITT;"1767931519";https://twitter.com/eluckie_/status/1767931519
KHQMark;2009-05-11 23:18;0;0;"Spokane Health Dist: 3rd positive H1N1 swine influenza test result in Spokane More cases expected as outbreak expands";;;;"1767928421";https://twitter.com/KHQMark/status/1767928421
marasv;2009-05-11 23:15;0;0;"odio que los maestros aprovechen la influenza para dejar tareas para "analizar" lo que pasó. Estoy harta del tema de la influenza !";;;;"1767910163";https://twitter.com/marasv/status/1767910163
nachX;2009-05-11 23:14;0;0;"Caso de influenza humana en Chile? Dos en Clínica Alemana? Lo leí primero en CHW.";;;;"1767898960";https://twitter.com/nachX/status/1767898960
unicefpanama;2009-05-11 23:11;0;0;"Verdito: ¡a lavarse las manos para prevenir Influenza ! http://bit.ly/AhR6D y www.unicef.org/panama";;;;"1767875037";https://twitter.com/unicefpanama/status/1767875037
videoblogger007;2009-05-11 23:11;0;0;"World is better prepared for influenza pandemic, says Dr. Chan - MercoPress.";;;;"1767873808";https://twitter.com/videoblogger007/status/1767873808
craigadolph;2009-05-11 23:08;0;0;"@elkeefo normal influenza a shot. Worse than swine but without the hype and panic";;@elkeefo;;"1767852196";https://twitter.com/craigadolph/status/1767852196
Sopaguada;2009-05-11 23:05;0;0;"OPINA: Si el concepto " Influenza " fuera un eufemismo, cual sería su palabra de raíz?";;;;"1767823736";https://twitter.com/Sopaguada/status/1767823736
wombatmx;2009-05-11 23:04;0;0;"En Cancún, ofrecen a turistas alojamiento gratuito si enferman de influenza en sus vacaciones. ---- Esa es una Tentación!!!";;;;"1767814846";https://twitter.com/wombatmx/status/1767814846
luisarch;2009-05-11 23:00;0;0;"Y que se roban vacunas para la influenza estacional en izcalli http://www.eluniversal.com.mx/notas/597269.html Nombre en lo que se ha caído";;;;"1767783844";https://twitter.com/luisarch/status/1767783844
eleconomista;2009-05-11 22:58;0;0;"Internet, el gran ganador de la influenza : La búsqueda de información y el entretenimiento fueron las principale.. http://tinyurl.com/qme5m7";;;;"1767767475";https://twitter.com/eleconomista/status/1767767475
abmetta;2009-05-11 22:57;0;0;"Ready to go home... What a long day, and another one without getting Influenza (apparently!).";;;;"1767761229";https://twitter.com/abmetta/status/1767761229
andreyo;2009-05-11 22:57;0;0;"RT @el_universal : Influenza Mil 600 alumnos reportaron síntomas en Baja California http://tinyurl.com/o7xv6s <--- se llama HUEVA!!!";;@el_universal;;"1767758443";https://twitter.com/andreyo/status/1767758443
Manchate;2009-05-11 22:55;0;0;"En Mánchate digo: Podcast #17: Días de opulencia e influenza http://tinyurl.com/p924ae";;;#17;"1767744045";https://twitter.com/Manchate/status/1767744045
antenaradio;2009-05-11 22:51;0;0;""México perderá al menos mil 500 millones de dólares luego de las medidas sanitarias por el brote de influenza ": Miguel Torruco, CNT.";;;;"1767705592";https://twitter.com/antenaradio/status/1767705592
PantanalNews;2009-05-11 22:50;0;0;"Ocorrências de casos humanos de influenza A (H1N1)http://twurl.nl/17j1o4";;;;"1767700551";https://twitter.com/PantanalNews/status/1767700551
pubget;2009-05-11 22:49;0;0;"New issue for Influenza and Other Respiratory Viruses is available now! http://bit.ly/174lGC";;;;"1767696194";https://twitter.com/pubget/status/1767696194
Luiggio;2009-05-11 22:48;0;0;"RT @vivirmexico : El Comportamiento de la epidemia sigue en descenso en el ámbito nacional http://bit.ly/xEXwm #Influenza #H1N1 (Ojalá)";;@vivirmexico;#Influenza #H1N1;"1767687959";https://twitter.com/Luiggio/status/1767687959
tappedinorg;2009-05-11 22:48;0;0;"Middle School Portal - Influenza and how the study of it aligns with the National Science Education Standards 7pET/4pPT";;;;"1767680721";https://twitter.com/tappedinorg/status/1767680721
TheHumanFlu;2009-05-11 22:46;0;0;"theHumanFlu.com:US, Maryland: State Officials Report 23 Confirmed Cases of Influenza A (H1N1) Statewide #swineflu http://ow.ly/6j8P";;;#swineflu;"1767665717";https://twitter.com/TheHumanFlu/status/1767665717
TheHumanFlu;2009-05-11 22:46;0;0;"theHumanFlu.com:pahowho: EOC Update on Influenza A(H1N1) May 10 http://bit.ly/I6s7C http://ow.ly/6j8N";;;;"1767665129";https://twitter.com/TheHumanFlu/status/1767665129
TheHumanFlu;2009-05-11 22:46;0;0;"theHumanFlu.com:US, Louisiana: State officials and CDC confirm a total of 20 cases of influenza A (H1N1) statewide. #sw ... http://ow.ly/6j8L";;;#sw;"1767664778";https://twitter.com/TheHumanFlu/status/1767664778
TheHumanFlu;2009-05-11 22:46;0;0;"theHumanFlu.com:US, Idaho: CDC confirms state's second case of influenza A (H1N1) #swineflu http://ow.ly/6j8J";;;#swineflu;"1767664349";https://twitter.com/TheHumanFlu/status/1767664349
TheHumanFlu;2009-05-11 22:46;0;0;"theHumanFlu.com:US, Virginia: State officials confirm a total of 17 cases of influenza A (H1N1) statewide. #swineflu http://ow.ly/6j8H";;;#swineflu;"1767663874";https://twitter.com/TheHumanFlu/status/1767663874
valle28;2009-05-11 22:44;0;0;"No Brasil, 7 lab. podem produzir vacinas contra a Influenza a resolução é só para produção de vacina contra H1N1 fornecida pela OMS";;;;"1767650711";https://twitter.com/valle28/status/1767650711
TechZader;2009-05-11 22:43;0;0;"The Centers for Disease Control and Prevention (CDC) confirmed Montana's first H1N1 (swine) influenza case today, Monday, May 11, 2009.";;;;"1767643704";https://twitter.com/TechZader/status/1767643704
vivirmexico;2009-05-11 22:42;0;0;"El Comportamiento de la epidemia sigue en descenso en el ámbito nacional http://bit.ly/xEXwm #Influenza #H1N1";;;#Influenza #H1N1;"1767637519";https://twitter.com/vivirmexico/status/1767637519
VelmaLou;2009-05-11 22:42;0;0;"CDC confirms MT case of H1N1 influenza .";;;;"1767637064";https://twitter.com/VelmaLou/status/1767637064
origohu;2009-05-11 22:40;0;0;"[origo]: Talán mérsékeltebb világjárvány lesz: Hétfőn közölték az első eredményeket az új influenza A-ví.. http://tinyurl.com/rxvkc6";;;;"1767618573";https://twitter.com/origohu/status/1767618573
healthalerts;2009-05-11 22:40;0;0;"Health Article: Protecting Yourself in the Midst of an Influenza Outbreak: The recent flu crisis .. http://bit.ly/LYmVC";;;;"1767615617";https://twitter.com/healthalerts/status/1767615617
HealthNewsBlogs;2009-05-11 22:38;0;0;"NEJM Unveils H1N1 Influenza Information Center http://tinyurl.com/pn5co7";;;;"1767597612";https://twitter.com/HealthNewsBlogs/status/1767597612
jorgitomacumba;2009-05-11 22:38;0;1;"Mijito, -le dijo el lobo a su lobezno-, alejate de los tres cerditos, y no soples cerca de su casa sin tapabocas, son una mala influenza !";;;;"1767597542";https://twitter.com/jorgitomacumba/status/1767597542
gazetadopovo;2009-05-11 22:36;0;0;"INFLUENZA : Exportação de carne suína cresce há 5 meses seguidos http://tinyurl.com/p2ujjy";;;;"1767586479";https://twitter.com/gazetadopovo/status/1767586479
alanstevens;2009-05-11 22:36;0;0;"Dexter does not have Influenza of the swine sort, or any other. He does have a nasty case of strep throat, however.";;;;"1767584086";https://twitter.com/alanstevens/status/1767584086
Tsar_Alexei;2009-05-11 22:32;0;0;"Via mail: Grupo de académicos realiza encuesta nacional sobre influenza , para seguimiento a evolución del virus. http://ping.fm/npIn0";;;;"1767554441";https://twitter.com/Tsar_Alexei/status/1767554441
natalieneumann;2009-05-11 22:32;0;0;"CDC Confirms Montana's First H1N1 (Swine) Influenza Case";;;;"1767553213";https://twitter.com/natalieneumann/status/1767553213
L8news;2009-05-11 22:28;0;0;"Noticias sin influenza : RT @BreakingNews : Sigue a @Astro_Mike para recibir el 1º twitteo verdaderamente hecho en el espacio exterior";;@BreakingNews @Astro_Mike;;"1767520651";https://twitter.com/L8news/status/1767520651
peluu;2009-05-11 22:25;0;0;"Una pregunta para l@s méxican@si en stos dias desde la influenza han seguido las matanzas x narcos droga?????";;@s @si;;"1767495651";https://twitter.com/peluu/status/1767495651
breadybrookings;2009-05-11 22:24;0;0;"WHO assesing severity of influenza pandemic -- http://www.who.int/en/";;;;"1767486775";https://twitter.com/breadybrookings/status/1767486775
miningtweets;2009-05-11 22:22;0;0;"NorthMiner Standard business interruption coverage not well-equipped to handle H1N1: Marsh: Influenza .. http://tinyurl.com/oswgfd";;;;"1767471304";https://twitter.com/miningtweets/status/1767471304
colettebett;2009-05-11 22:22;0;0;"@Liverpool_TX lol. I forsee an outbreak of nkotb influenza";;@Liverpool_TX;;"1767468880";https://twitter.com/colettebett/status/1767468880
financeaggregat;2009-05-11 22:20;0;0;"Mentre i media non ne parlano l' influenza avanza.... http://tinyurl.com/qqlps2";;;;"1767449427";https://twitter.com/financeaggregat/status/1767449427
GeekStats;2009-05-11 22:15;0;0;"Approximately 30,000 seasonal influenza deaths occur in the US every year (World Health Organization)";;;;"1767413070";https://twitter.com/GeekStats/status/1767413070
Medgadget;2009-05-11 22:14;0;0;"[News] NEJM Unveils H1N1 Influenza Information Center http://tinyurl.com/qb4oeh";;;;"1767402655";https://twitter.com/Medgadget/status/1767402655
gynio;2009-05-11 22:13;0;0;"Envía INFLUENZA al 21616 Tú puedes actualizarla p aportar + información. Envía Gynio (espacio) Influenza (espacio) y tu texto";;;;"1767395898";https://twitter.com/gynio/status/1767395898
ersie;2009-05-11 22:13;0;0;"Is affluenza over? (Not to be confused with influenza .) http://bit.ly/OXigv";;;;"1767392979";https://twitter.com/ersie/status/1767392979
twnstar2;2009-05-11 22:11;0;0;"RT @Veratect : US, #Idaho : CDC confirms state's second case of influenza A ( #H1N1 ) #swineflu";;@Veratect;#Idaho #H1N1 #swineflu;"1767373843";https://twitter.com/twnstar2/status/1767373843
twnstar2;2009-05-11 22:10;0;0;"RT @Veratect : US, #Louisiana : State officials and CDC confirm a total of 20 cases of influenza A ( #H1N1 ) statewide. #swineflu";;@Veratect;#Louisiana #H1N1 #swineflu;"1767369142";https://twitter.com/twnstar2/status/1767369142
El_Universal_Mx;2009-05-11 22:03;0;0;"EU registra 2 mil 600 contagiados y tres fallecidos por gripe A #influenza #h1n1 http://tinyurl.com/o6bqja";;;#influenza #h1n1;"1767306839";https://twitter.com/El_Universal_Mx/status/1767306839
fwpharma;2009-05-11 22:03;0;0;"European Medicines Agency gives guidance for use of antiviral medicines in case of a novel influenza A/H1N1 pandemic http://bit.ly/14c2HZ";;;;"1767306008";https://twitter.com/fwpharma/status/1767306008
El_Universal_Mx;2009-05-11 22:02;0;0;"Roban lote de vacuna contra influenza en Izcalli #influenza #h1n1 http://tinyurl.com/r4wmkn";;;#influenza #h1n1;"1767298222";https://twitter.com/El_Universal_Mx/status/1767298222
twnstar2;2009-05-11 22:01;0;0;"RT @Veratect : US, Maryland: State Officials Report 23 Confirmed Cases of Influenza A ( #H1N1 ) Statewide #swineflu";;@Veratect;#H1N1 #swineflu;"1767295444";https://twitter.com/twnstar2/status/1767295444
vivirmexico;2009-05-11 21:57;0;0;"Al parecer México ya regresa a la normalidad: A pesar de que las cifras de casos y defunciones por Influenza A.. http://tinyurl.com/omaudt";;;;"1767260768";https://twitter.com/vivirmexico/status/1767260768
SINMEDIASTINTAS;2009-05-11 21:55;0;0;"Roban más de 100 vacunas cotra la Influenza en clínica de Cuatitlán Itzcalli.";;;;"1767246673";https://twitter.com/SINMEDIASTINTAS/status/1767246673
marianaenana;2009-05-11 21:55;0;0;"Pa reflexionar sobre la cober a #influenza http://bit.ly/xMnwr";;;#influenza;"1767240604";https://twitter.com/marianaenana/status/1767240604
GeneRef;2009-05-11 21:55;0;0;"NEJM Unveils H1N1 Influenza Information Center http://tinyurl.com/qeefm5";;;;"1767238996";https://twitter.com/GeneRef/status/1767238996
ProMED_mail;2009-05-11 21:54;0;0;"PRO/AH/EDR> Influenza A (H1N1) - worldwide (23) http://tinyurl.com/qplm6s";;;;"1767231531";https://twitter.com/ProMED_mail/status/1767231531
x_tello;2009-05-11 21:53;0;0;"Dean of Harvard School of Public Health says Mexico did good and fast. http://bit.ly/7qMnO #Influenza #Flu #AH1N1 #Harvard";;;#Influenza #Flu #AH1N1 #Harvard;"1767222997";https://twitter.com/x_tello/status/1767222997
pahowho;2009-05-11 21:48;0;0;"EOC Update on Influenza A(H1N1) May 10 http://bit.ly/I6s7C";;;;"1767188047";https://twitter.com/pahowho/status/1767188047
vanguardiamx;2009-05-11 21:48;0;0;"Dará banca microcréditos en apoyo a Mipymes por Influenza http://tinyurl.com/qb92c4";;;;"1767185370";https://twitter.com/vanguardiamx/status/1767185370
LAHouK;2009-05-11 21:47;0;0;"omg Swine influenza , scary thing! =[";;;;"1767177514";https://twitter.com/LAHouK/status/1767177514
goodlaura;2009-05-11 21:46;0;0;"RT @SacPublicHealth : CDC's May 11 H1N1 Influenza -A report: 2,618 total cases in 44 states; 3 deaths. Details: http://tinyurl.com/cq7ae2";;@SacPublicHealth;;"1767166199";https://twitter.com/goodlaura/status/1767166199
one_digital;2009-05-11 21:43;0;0;"ONE: Usan la Influenza A(H1N1) Para Diseminar Malware: http://tinyurl.com/ohyhne";;;;"1767142533";https://twitter.com/one_digital/status/1767142533
ericklugo;2009-05-11 21:41;0;0;"maldición regresó la influenza !! xD http://twitpic.com/501ob";;;;"1767126119";https://twitter.com/ericklugo/status/1767126119
dirigida;2009-05-11 21:40;0;0;"http://bit.ly/18Y7AP Meu Diário O Ministério da Saúde negocia a compra de mais 800 mil novos tratamentos prontos para a Influenza A (H1N ...";;;;"1767115715";https://twitter.com/dirigida/status/1767115715
pastto;2009-05-11 21:40;0;0;"Una mirada alternativa a la nueva influenza humana http://tinyurl.com/papkvh jajajajajajaja";;;;"1767114173";https://twitter.com/pastto/status/1767114173
folkstone;2009-05-11 21:37;0;0;"Simple Influenza Agent Base Model to play with and extend. Includes descriptions. #H1N1 #ABM http://tr.im/l4kv";;;#H1N1 #ABM;"1767088245";https://twitter.com/folkstone/status/1767088245
susheewa;2009-05-11 21:36;0;0;"blog : Swine Flu: Guidance and Resources for Clinicians: Susan B. Yox, RN, EdD Swine influenza is a high.. http://tinyurl.com/pl3lk6";;;;"1767084945";https://twitter.com/susheewa/status/1767084945
PrincessPeb;2009-05-11 21:35;0;0;"@DaveJMatthews Death from influenza JUST IN USA: 30,000 per year. Death from H1N1 ALL OVER THE WORLD<100. Get your flu shot";;@DaveJMatthews;;"1767071038";https://twitter.com/PrincessPeb/status/1767071038
