username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
swinflunews;2009-11-27 23:59;0;0;"INFLUENZA A – MARIALAURA CREDO http://ff.im/-c6T6u";;;;"6126612399";https://twitter.com/swinflunews/status/6126612399
SwineFluNewsIE;2009-11-27 23:59;0;0;"Dedicated Swine Flu Macau News http://tinyurl.com/ybdrn36 #influenza #macau";;;#influenza #macau;"6126600373";https://twitter.com/SwineFluNewsIE/status/6126600373
Swineflu_wires;2009-11-27 23:55;0;0;"Swine Flu H1N1 virus influenza 7.0 - http://tgps.ch/14n";;;;"6126525304";https://twitter.com/Swineflu_wires/status/6126525304
diarioyabasta;2009-11-27 23:54;0;0;"Veracruz inicia vacunación contra influenza http://tinyurl.com/yh2pc6t #veracruz";;;#veracruz;"6126495997";https://twitter.com/diarioyabasta/status/6126495997
Sicilianoit;2009-11-27 23:51;0;0;"Falso allarme di due casi di influenza H1 N1 Si tratta, invece, di broncopolmonite http://bit.ly/7RyOwE";;;;"6126432109";https://twitter.com/Sicilianoit/status/6126432109
eleconomista;2009-11-27 23:48;0;0;"Influenza AH1N1 deja más de 1,000 muertos en una semana: OMS: Ginebra.- El virus de la gripe AH1N1 ha causado "al ... http://bit.ly/6hbjzN";;;;"6126360598";https://twitter.com/eleconomista/status/6126360598
JerryNorstrom;2009-11-27 23:47;0;0;"Update: 27 November 2009 | Todo sobre la Influenza AH1N1 | All ... http://bit.ly/7NuVVR";;;;"6126339288";https://twitter.com/JerryNorstrom/status/6126339288
NatalyBacon;2009-11-27 23:45;0;0;"From influenza and pneumonia deaths in Ukraine 414 http://oskonews.com/3076.html";;;;"6126291436";https://twitter.com/NatalyBacon/status/6126291436
Kykyss;2009-11-27 23:44;0;0;"EN ESTOS TIEMPOS DE INFLUENZA , TENER UN PEQUEÑO RESFRIADO ES COMO TENER LEPRAAAA... RECHAZADA SOCIAL¡¡¡ :p";;;;"6126269258";https://twitter.com/Kykyss/status/6126269258
emeequis;2009-11-27 23:39;0;0;"Reporta la Secretaría de Salud 65 mil 99 casos de influenza humana y 610 muertes (http://cli.gs/yN2jD)";;;;"6126145208";https://twitter.com/emeequis/status/6126145208
live_h1n1;2009-11-27 23:34;0;0;"#FDA Approves Agriflu Seasonal #Influenza #Vaccine - PR Newswire (press release) : http://bit.ly/6Qq6hZ";;;#FDA #Influenza #Vaccine;"6126041919";https://twitter.com/live_h1n1/status/6126041919
shaylahforever;2009-11-27 23:30;0;0;"i hate influenza season it sucks!!!!!!!!";;;;"6125929312";https://twitter.com/shaylahforever/status/6125929312
LeggoOnline;2009-11-27 23:25;0;0;"INFLUENZA A, VIRUS MUTATO IN FRANCIA: DUE MORTI : •Tre vittime in Italia Su due pazienti francesi deceduti.. http://bit.ly/6GjV2z";;;;"6125823173";https://twitter.com/LeggoOnline/status/6125823173
infoflu;2009-11-27 23:22;0;0;"News Flu H1N1: A/H1N1 influenza death toll rises to 7826, says WHO - Xinhua http://ow.ly/164QKj";;;;"6125750711";https://twitter.com/infoflu/status/6125750711
