username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
valeria2012;2009-09-21 23:58;0;0;"Omg my cousin has the influenza ! not the swine flu! My eyes watered when I found out! I just love him so much! I hope he gets well soon :(";;;;"4159141549";https://twitter.com/valeria2012/status/4159141549
COLEGIOSEBEC;2009-09-21 23:57;0;0;"CERO QUE NOS INFLUENZA !";;;;"4159120996";https://twitter.com/COLEGIOSEBEC/status/4159120996
cspanradio;2009-09-21 23:56;0;0;"8pmET - Nat'l Inst. of Health teleconference on H1N1 Swine Influenza vaccine trials. 90.1 FM(DC), XM 132, www.c-spanradio.org";;;;"4159096266";https://twitter.com/cspanradio/status/4159096266
callmecharlot;2009-09-21 23:53;0;0;"ush, creo que ando con la influenza :S";;;;"4159039247";https://twitter.com/callmecharlot/status/4159039247
Don_Philippe;2009-09-21 23:51;0;0;"#Manson hat porzine Influenza :D";;;#Manson;"4159003454";https://twitter.com/Don_Philippe/status/4159003454
takingcharge;2009-09-21 23:51;0;0;"USAToday reports that some kennels are requiring dogs to be vaccinated for the rapid-spreading canine influenza virus http://tr.im/zlF1";;;;"4158997594";https://twitter.com/takingcharge/status/4158997594
desarrollo;2009-09-21 23:51;0;0;"México preparado contra fase 3 de influenza :Ssa - El Universal (México): México preparado contra fase 3 de influ.. http://bit.ly/SxSH9";;;;"4158988086";https://twitter.com/desarrollo/status/4158988086
La_Liss;2009-09-21 23:50;0;0;"Fuck i already saw this movie! ugh! pssh the Spanish influenza ...";;;;"4158982146";https://twitter.com/La_Liss/status/4158982146
BalitangPinoy;2009-09-21 23:48;0;0;"Flu boosts heart-attack risk, says study: PARIS – Heart problems may account for a huge share of deaths from influenza , http://url4.eu/UZjt";;;;"4158918373";https://twitter.com/BalitangPinoy/status/4158918373
dreamsofvictory;2009-09-21 23:46;0;0;"RT: @El_Universal_Mx : Segundo rebrote de influenza llega a DF http://tinyurl.com/njn3z9 ---> perfecto... tengo gripa pero no H1N1";;@El_Universal_Mx;;"4158891092";https://twitter.com/dreamsofvictory/status/4158891092
laziastefi;2009-09-21 23:45;0;0;"Mi sa che m'e' venuto il raffreddore...o sara' un anticipo di influenza ? Speriamo sia solo allergia alla polvere o all'ambrosia. Speriamo...";;;;"4158864953";https://twitter.com/laziastefi/status/4158864953
