username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
noticia24;2009-06-25 23:58;0;0;"Mexico y Chile intercambiaran experiencias sobre influenza http://bit.ly/VPOex";;;;"2335463236";https://twitter.com/noticia24/status/2335463236
R4Ivan;2009-06-25 23:57;0;0;"@ThePhoton esos se pintan solos para los titulares! me gusto uno de la influenza .. unos cerditos en la foto y decia "SON INOCENTES" jaja";;@ThePhoton;;"2335430733";https://twitter.com/R4Ivan/status/2335430733
eptvnoticias;2009-06-25 23:56;0;0;"Brasil tem 452 casos confirmados da influenza A - Ministério informou mais 53 infectados pela Influenza A http://tinyurl.com/knzaxv";;;;"2335418099";https://twitter.com/eptvnoticias/status/2335418099
x_tello;2009-06-25 23:56;0;0;"Se establece una 1ª causa para la gran mortalidad por Influenza en México: Mala Atención Primaria. http://bit.ly/uC5F8 #Influenza #AH1N1";;;#Influenza #AH1N1;"2335414383";https://twitter.com/x_tello/status/2335414383
MaikonCelestino;2009-06-25 23:56;0;0;"MJ, Influenza H1N1, aquecimento global, nusss...O mundo está chegando ao fim!";;;;"2335411571";https://twitter.com/MaikonCelestino/status/2335411571
jrincon_;2009-06-25 23:53;0;0;"y se quejan que la influenza cobra vidas, está peor L.A.";;;;"2335368304";https://twitter.com/jrincon_/status/2335368304
ZephyreAllegra;2009-06-25 23:52;0;0;"Influenza AH1N1 afecta a 360 personas en Perú http://www.timesoftheinternet.com/espanol/45958.html";;;;"2335347655";https://twitter.com/ZephyreAllegra/status/2335347655
elmantis;2009-06-25 23:50;0;0;"Lo dije con la influenza y ahora lo reitero: Twitter es lo mejor que le ha pasado al humor negro inmediato.";;;;"2335304701";https://twitter.com/elmantis/status/2335304701
gustomela;2009-06-25 23:49;0;0;"Bonaiuti sulla morte di #berlusconi : non c'entra il viagra, era influenza porca";;;#berlusconi;"2335299262";https://twitter.com/gustomela/status/2335299262
sAngelle;2009-06-25 23:47;0;0;"@specktro toca el turno a la influenza , a B<arney o a los jonas brothers, tienen potencial";;@specktro;;"2335249053";https://twitter.com/sAngelle/status/2335249053
stefaneg;2009-06-25 23:45;0;0;"Michael Jackson mesmo usando a máscara, não escapou da Influenza A H1N1.";;;;"2335216602";https://twitter.com/stefaneg/status/2335216602
ikefeed;2009-06-25 23:44;0;0;"New Post: Med Teams To Train For Influenza Outbreak http://tinyurl.com/nnovkd";;;;"2335203411";https://twitter.com/ikefeed/status/2335203411
swinefluupdated;2009-06-25 23:44;0;0;"Influenza A (H1N1) - worldwide (73): case count, epidemiology #swineflu http://tinyurl.com/nvymcd";;;#swineflu;"2335200787";https://twitter.com/swinefluupdated/status/2335200787
swinefluupdated;2009-06-25 23:44;0;0;"Influenza A (H1N1) - worldwide (74): susp. origin #swineflu http://tinyurl.com/nysqbd";;;#swineflu;"2335199676";https://twitter.com/swinefluupdated/status/2335199676
NoticieroDC;2009-06-25 23:39;0;0;"CHILE - Congreso de Chile apoya a México por influenza http://networkedblogs.com/p6606410";;;;"2335092927";https://twitter.com/NoticieroDC/status/2335092927
onerving;2009-06-25 23:38;0;0;"RT @Seeerch: Muere niña en Yucatán por influenza humana // y nadie se entero porque un dalmata pedofilo es mas importante";;@Seeerch;;"2335082444";https://twitter.com/onerving/status/2335082444
NSWHealth;2009-06-25 23:33;0;0;"H1N1 Influenza 09 remains mild in the vast majority of cases.Most people make a full recovery after a few days http://www.health.nsw.gov.au/";;;;"2334984379";https://twitter.com/NSWHealth/status/2334984379
NAIT;2009-06-25 23:31;0;0;"Frequently asked questions: 1. What is H1N1 influenza virus? H1N1 influenza virus is a new strain of the in.. http://twurl.nl/4tsqmo #yeg";;;#yeg;"2334951462";https://twitter.com/NAIT/status/2334951462
CrisVida;2009-06-25 23:31;0;0;"Creo que la DW dijo que #MJ murió de #Influenza . ¡Qué poca madre tiene esa televisora...!";;;#MJ #Influenza;"2334944676";https://twitter.com/CrisVida/status/2334944676
monmargo;2009-06-25 23:29;0;0;"Influenza -votonulo-guarderíaIMSS-farrahfawcett-michaeljackson... ¿Cuál es el siguiente trend topic?";;;;"2334918921";https://twitter.com/monmargo/status/2334918921
Orfa;2009-06-25 23:29;0;0;"RT: @Jergas : Michael Jackson es lo más cabrón que le ha pasado al Twitter desde la influenza , ¿la recuerdan? [¿ influenza ? ¿qué es eso?]";;@Jergas;;"2334902550";https://twitter.com/Orfa/status/2334902550
ventaneando;2009-06-25 23:28;0;0;"Haz que tus campañas sean virales como la influenza http://be-a-magpie.com/afal4r";;;;"2334899835";https://twitter.com/ventaneando/status/2334899835
Nerak;2009-06-25 23:28;0;0;"A Michael Jackson la mató la #influenza del puerquito.";;;#influenza;"2334883482";https://twitter.com/Nerak/status/2334883482
BrazilianPost;2009-06-25 23:26;0;0;"Brasil tem 452 casos de gripe suína: O Brasil tem 452 casos de influenza A (H1N1) - gripe suína. Hoje (25) foram.. http://tinyurl.com/m9do2x";;;;"2334856277";https://twitter.com/BrazilianPost/status/2334856277
ProMED_mail;2009-06-25 23:26;0;0;"PRO/AH/EDR> Avian influenza (45): Viet Nam (QN) http://tinyurl.com/n9zuyl";;;;"2334851308";https://twitter.com/ProMED_mail/status/2334851308
soldadoryan;2009-06-25 23:23;0;0;"RT @RadioPolar primer caso de influenza humana en Puerto Williams. http://tinyurl.com/nz5v2n";;@RadioPolar;;"2334800173";https://twitter.com/soldadoryan/status/2334800173
RadioPolarFan;2009-06-25 23:22;0;0;"MUJER SE ENCUENTRA EN ESTADO GRAVE AFECTADA POR INFLUENZA HUMANA : Se presenta primer caso en Puerto Williams. http://tinyurl.com/nz5v2n";;;;"2334773186";https://twitter.com/RadioPolarFan/status/2334773186
