username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
alexleowkimmy;2009-09-10 23:56;0;0;"IPOH: The level of awareness among Perak pig farmers on the severity of the Influenza A(H1N1) disease is still low.";;;;"3899482279";https://twitter.com/alexleowkimmy/status/3899482279
leftthisbye;2009-09-10 23:47;0;0;"CDC Says Most Won’t Need Drugs for Flu: The Washington Post - With pandemic influenza cases on the http://bit.ly/LM5Xm (via @OYENews )";;@OYENews;;"3899298186";https://twitter.com/leftthisbye/status/3899298186
humo3d;2009-09-10 23:42;0;0;"Primero tos....ahora gripa. Y con esto de la influenza ya no se sabe.";;;;"3899196236";https://twitter.com/humo3d/status/3899196236
jeffkibuule;2009-09-10 23:41;0;0;"@raxmus Influenza A does NOT equal swine flu. There are several influenza types, with different strains.";;@raxmus;;"3899184205";https://twitter.com/jeffkibuule/status/3899184205
InfobaeAmerica;2009-09-10 23:38;0;0;"Preocupa al gobierno de México un rebrote de la nueva influenza : El ministro de Salud de ese país, José Angel Có.. http://bit.ly/gpBpo";;;;"3899111809";https://twitter.com/InfobaeAmerica/status/3899111809
ykalaska;2009-09-10 23:33;0;0;"[H1N1, pandemic, influenza ] Online First from the New England Journal of Medicine - THE NEW ENGLAND JOURNAL... http://tumblr.com/xzn3220c7";;;;"3899022046";https://twitter.com/ykalaska/status/3899022046
la_cronica;2009-09-10 23:32;0;0;"Espera M�xico primeras vacunas contra influenza en octubre : México espera recibir en octubre las primera.. http://bit.ly/KO2aU";;;;"3898995456";https://twitter.com/la_cronica/status/3898995456
MatthewBowdish;2009-09-10 23:28;0;0;"RT @NEJM Two new preliminary reports on the H1N1 vaccine now available on the NEJM H1N1 Influenza Center. http://h1n1.nejm.org #H1N1";;@NEJM;#H1N1;"3898907664";https://twitter.com/MatthewBowdish/status/3898907664
informazione;2009-09-10 23:25;0;0;"Nuova influenza : vaccino e gravidanza, l'esperto risponde: Fonte: Salute24 - Il Sole 24 Ore"La vaccinazione alle.. http://bit.ly/10sdKV";;;;"3898859738";https://twitter.com/informazione/status/3898859738
d20philia;2009-09-10 23:24;0;0;"Influenza may nerf my #DnD game this weekend.";;;#DnD;"3898833928";https://twitter.com/d20philia/status/3898833928
informazione;2009-09-10 23:22;0;0;"Il governo archivia il panico da influenza A: Fonte: il GiornaleSi sta facendo troppo rumore. Per il governo è l.. http://bit.ly/oEV9j";;;;"3898798618";https://twitter.com/informazione/status/3898798618
diskgrinder;2009-09-10 23:22;0;0;"God made parasites and bullies, influenza and social media gurus. Secularism made iPhones, Lego and tea.";;;;"3898786446";https://twitter.com/diskgrinder/status/3898786446
H5N1news;2009-09-10 23:21;0;0;"Pandemic Influenza Vaccine Policy — Considering the Early Evidence - New England Journal of Medicine (subscripti.. http://bit.ly/Sm4aY";;;;"3898773318";https://twitter.com/H5N1news/status/3898773318
BarrySteinglass;2009-09-10 23:19;0;0;"just got back from the doctor, and I have Influenza Type A, which includes swine flu. Apparently WA DOH isnt interested in actually knowing.";;;;"3898743892";https://twitter.com/BarrySteinglass/status/3898743892
VisionsInEd;2009-09-10 23:16;0;0;"Please check out our guidelines for 2009 H1N1 Influenza at http://bit.ly/iTBCO. Don't forget to wash your hands often!";;;;"3898666927";https://twitter.com/VisionsInEd/status/3898666927
pdjmoo;2009-09-10 23:16;0;0;"HEARING ON “The Challenges of the 2009-H1N1 Influenza its Potential Impact on Small Businesses and Healthcare Providers” http://ow.ly/oTW7";;;;"3898665737";https://twitter.com/pdjmoo/status/3898665737
brianbrandser;2009-09-10 23:15;0;0;"Influenza Like Illness(es) in Colleges and Universities: state of WA currently has the most cases: http://www.acha.org/ILI_LatestWeek.cfm";;;;"3898656001";https://twitter.com/brianbrandser/status/3898656001
satcaweb;2009-09-10 23:00;0;0;"Se adelanta rebrote de influenza en Guerrero, El Universal, México http://www.eluniversal.com.mx/notas/625696.html (Thu, 10 Sep 2009 17: ...";;;;"3898340716";https://twitter.com/satcaweb/status/3898340716
ensiz_news;2009-09-10 22:59;0;0;"Se adelanta rebrote de influenza en Guerrero: Señalan autoridades sanitarias que el relajamiento de las medidas .. http://bit.ly/3QDVir";;;;"3898332813";https://twitter.com/ensiz_news/status/3898332813
desarrollo;2009-09-10 22:51;0;0;"México, preparado ante posible rebrote de influenza humana: Cinvestav - Once TV: México, preparado ante posible .. http://bit.ly/PJR4v";;;;"3898171390";https://twitter.com/desarrollo/status/3898171390
JoeLassiter;2009-09-10 22:50;0;0;""Two new preliminary reports on the H1N1 vaccine now available on the NEJM H1N1 Influenza Center" http://h1n1.nejm.org #H1N1 (via @NEJM )";;@NEJM;#H1N1;"3898153252";https://twitter.com/JoeLassiter/status/3898153252
GSWx;2009-09-10 22:47;0;0;"Gulf Shores Orange Beach. Do U know the difference between the flu and a cold? Visit GSWx.Net and click Influenza Info. http://bit.ly/eTcdp";;;;"3898090986";https://twitter.com/GSWx/status/3898090986
DrChaya;2009-09-10 22:43;0;0;"On way to abc ch 5 thebostonchannel.com to do a special on influenza";;;;"3898025581";https://twitter.com/DrChaya/status/3898025581
portalpueblos;2009-09-10 22:41;0;0;"VENADO TUERTO | Confirman una muerte por Influenza A http://bit.ly/YDMQP";;;;"3897983059";https://twitter.com/portalpueblos/status/3897983059
PracaTV;2009-09-10 22:40;0;0;"#MGTV Belo Horizonte registra a sétima morte provocada pela Influenza A (H1N1) http://bit.ly/15sxE";;;#MGTV;"3897956890";https://twitter.com/PracaTV/status/3897956890
pandemichelp;2009-09-10 22:39;0;0;"Drug-resistant influenza becoming a trickier target - Reuters http://ow.ly/15Oyga";;;;"3897943397";https://twitter.com/pandemichelp/status/3897943397
NSTPeMedia;2009-09-10 22:38;0;0;"Influenza A(H1N1): No new deaths over past week: KUALA LUMPUR: Health director-general Tan Sri Dr Mohd Ismail Me.. http://bit.ly/XlXLB";;;;"3897928610";https://twitter.com/NSTPeMedia/status/3897928610
PatientReport;2009-09-10 22:38;0;0;"TPR: Pandemic Flu Monitor: CDC Reports on Possible Signs Influenza Season May Be Starting Early This Year: T.. http://bit.ly/C18o";;;;"3897926631";https://twitter.com/PatientReport/status/3897926631
PamelaWatts;2009-09-10 22:36;0;0;"Swine flu: Apply some common sense, not panic: Even garden variety strains of seasonal influenza can flatten or .. http://bit.ly/4sHVRk";;;;"3897887207";https://twitter.com/PamelaWatts/status/3897887207
swinefluh1n1;2009-09-10 22:35;0;0;""NIAID launches 2009 H1N1 influenza vaccine trial in preg... (virus ..." http://tinyurl.com/qejgcw #swineflu #H1N1";;;#swineflu #H1N1;"3897855097";https://twitter.com/swinefluh1n1/status/3897855097
susanecaldwell;2009-09-10 22:34;0;0;"#Physicians : #H1N1 on the horizon: Here's how to #prepare your practice and staff #flu #swineflu #influenza http://bit.ly/eflqz via@addthis";;@addthis;#Physicians #H1N1 #prepare #flu #swineflu #influenza;"3897851715";https://twitter.com/susanecaldwell/status/3897851715
MedicalFeed;2009-09-10 22:33;0;0;"A new comment by hd titled: "null" was posted on a knol titled: "Fitness of Pandemic H1N1 and Seasonal influenza .. http://bit.ly/dXBcN";;;;"3897834309";https://twitter.com/MedicalFeed/status/3897834309
Calibre_57;2009-09-10 22:33;0;0;"Mejor preparado México ante rebrote de influenza : Científicos l http://tiny.cc/IKMGS";;;;"3897816149";https://twitter.com/Calibre_57/status/3897816149
H1N1swineflu;2009-09-10 22:28;0;0;"#swineflu Updates on cluster of Human Swine Influenza cases in Prince of ...: Influenza tests were arra.. http://bit.ly/MkFEJ";;;#swineflu;"3897722224";https://twitter.com/H1N1swineflu/status/3897722224
swinefluh1n1;2009-09-10 22:27;0;0;""Pandemic Influenza Vaccine Policy Considering the Early Evidence" http://tinyurl.com/lzkfkp #swineflu #H1N1";;;#swineflu #H1N1;"3897703625";https://twitter.com/swinefluh1n1/status/3897703625
AlabamaPharmacy;2009-09-10 22:25;0;0;"Two more Alabama residents die from the 2009 H1N1 influenza , one in his 40s and one in his 50s.";;;;"3897666042";https://twitter.com/AlabamaPharmacy/status/3897666042
GobiernoJalisco;2009-09-10 22:21;0;0;"La SSJ reporta 15 casos nuevos de Influenza humana, por lo que el acumulado llega a mil 511 contagios. http://bit.ly/ioRyc";;;;"3897594673";https://twitter.com/GobiernoJalisco/status/3897594673
OYENews;2009-09-10 22:17;0;0;"CDC Says Most Won’t Need Drugs for Flu: The Washington Post - With pandemic influenza cases on the rise ac.. http://bit.ly/LM5Xm";;;;"3897515524";https://twitter.com/OYENews/status/3897515524
WRADIOMexico;2009-09-10 22:17;0;0;"Admite GDF que se han incrementado contagios de influenza en la ciudad http://bit.ly/16MjCW";;;;"3897511431";https://twitter.com/WRADIOMexico/status/3897511431
IHIOpenSchool;2009-09-10 22:17;0;0;"RT @kevinmd : AMA: How to prepare for seasonal and H1N1 influenza http://bit.ly/1dNPOL #ihi";;@kevinmd;#ihi;"3897503778";https://twitter.com/IHIOpenSchool/status/3897503778
ScienceNews;2009-09-10 22:15;0;0;"#science Swine flu vaccination should target children first: With influenza season looming, an analysis .. http://bit.ly/IpFdX";;;#science;"3897479468";https://twitter.com/ScienceNews/status/3897479468
DietHormones;2009-09-10 22:09;0;0;"#health #news Drug-resistant influenza becoming a trickier target: NEW YORK (Reuters Health) - Viru.. http://bit.ly/3tM3Gm";;;#health #news;"3897355023";https://twitter.com/DietHormones/status/3897355023
Reuters_Health;2009-09-10 22:09;0;0;"Drug-resistant influenza becoming a trickier target http://link.reuters.com/wed95d";;;;"3897340627";https://twitter.com/Reuters_Health/status/3897340627
DoctorMac;2009-09-10 22:07;0;0;"Now have killed influenza viruses sitting in my right deltoid. Waiting for an eager dendritic cell to take the bait.";;;;"3897312850";https://twitter.com/DoctorMac/status/3897312850
iyllescas;2009-09-10 22:05;0;0;"RT @medialogmx : FOR-103.3 La SS no descarta que México ya se encuentre en la segunda fase de contagio por Influenza . <Venta de gel bara bara";;@medialogmx;;"3897278038";https://twitter.com/iyllescas/status/3897278038
luisarias1;2009-09-10 22:03;0;0;"Recuperandome de una cuasi influenza !!!!! Jajaja";;;;"3897232420";https://twitter.com/luisarias1/status/3897232420
L8news;2009-09-10 22:00;0;0;"#influenza : Resultados vacuna son alentadores http://ad.vu/tuha // Mafia medicinas Argentina quería hacer antivirales http://ad.vu/jgfp #fb";;;#influenza #fb;"3897172152";https://twitter.com/L8news/status/3897172152
influenzanewsde;2009-09-10 21:57;0;0;"#schweinegrippe Neue US-Studie zur Schweinegrippe Impfung bei Kindern starten - .. http://tinyurl.com/qn7ybj #influenza #h1n1";;;#schweinegrippe #influenza #h1n1;"3897112007";https://twitter.com/influenzanewsde/status/3897112007
SuperIU;2009-09-10 21:54;0;0;"que está rete duro el brote de influenza en Culiacán... y @karma__ que se andaba burlando de los chilangos en abril";;@karma__;;"3897049559";https://twitter.com/SuperIU/status/3897049559
infocenter;2009-09-10 21:53;0;0;"Posted: Pandemic Influenza Planning: An Extraordinary Ethical Dilemma for Local Government Officials http://bit.ly/aHuas";;;;"3897035400";https://twitter.com/infocenter/status/3897035400
SuperIU;2009-09-10 21:53;0;0;"tsss, suspenden clases en universidades de sinaloa por la influenza http://www.eluniversal.com.mx/notas/625721.html";;;;"3897033603";https://twitter.com/SuperIU/status/3897033603
Rufree1;2009-09-10 21:51;0;0;"http://uk.reuters.com/article/idUKTRE5896HD20090910 ... Drug-resistant influenza";;;;"3896991162";https://twitter.com/Rufree1/status/3896991162
msn_italia;2009-09-10 21:47;0;0;"H1N1: Egitto rinvia inizio scuole: Misura contro influenza A presa dopo incontro con premier Nazif http://bit.ly/hjhbR";;;;"3896914541";https://twitter.com/msn_italia/status/3896914541
gripenet;2009-09-10 21:46;0;1;"Estudo chega a conclusões preocupantes quanto à propensão dos Influenza para se tornarem resistentes aos antivirais. http://bit.ly/12ToOx";;;;"3896894168";https://twitter.com/gripenet/status/3896894168
JoeRibeiro;2009-09-10 21:46;0;0;"A prevenção é a melhor arma, divulgue a pesquisa sobre prevenção contra contágio da Gripe Suína - Influenza A N1H1 http://ow.ly/oQiP";;;;"3896885934";https://twitter.com/JoeRibeiro/status/3896885934
svineinfluenza;2009-09-10 21:44;0;0;"Endnu et influenza dødsfald i Norge. Det er nr. 3 hvoraf den ene er danskeren. http://svineinfluenza.info/";;;;"3896854000";https://twitter.com/svineinfluenza/status/3896854000
Healthy4you;2009-09-10 21:44;0;0;"Pandemic influenza paediatric clinical pathways: information for ...: Title: Pandemic influenza paediatric clini.. http://bit.ly/1dWAWe";;;;"3896842170";https://twitter.com/Healthy4you/status/3896842170
swinefluh1n1;2009-09-10 21:43;0;0;""514 new cases of human swine influenza " http://tinyurl.com/lcrglm #swineflu #H1N1";;;#swineflu #H1N1;"3896836732";https://twitter.com/swinefluh1n1/status/3896836732
DallasBizOpp;2009-09-10 21:42;0;0;"Drug-Resistant Influenza Becoming a Trickier Target - ABC News: Basil & Spice: Author & Book Views On A Healthy .. http://bit.ly/10DIUn";;;;"3896802338";https://twitter.com/DallasBizOpp/status/3896802338
anahernandez;2009-09-10 21:40;0;0;"No bajemos la guardia.Analizan plan de acción para evitar rebrote de influenza AH1N1 http://su.pr/1IKyfq #fb (via @GobiernoDF )";;@GobiernoDF;#fb;"3896762875";https://twitter.com/anahernandez/status/3896762875
UnoNoticias;2009-09-10 21:40;0;0;"México, España y el G7 analizarán estrategias contra influenza A/H1N1 http://bit.ly/5hQYE";;;;"3896759812";https://twitter.com/UnoNoticias/status/3896759812
ecordoba_;2009-09-10 21:40;0;0;"(EX online) Espera Mxico primeras vacunas contra influenza en octubre http://ow.ly/15OxY2";;;;"3896758741";https://twitter.com/ecordoba_/status/3896758741
centinelanews;2009-09-10 21:35;0;0;"Demandan escuelas apoyos para blindarse contra la Influenza . ( http://bit.ly/bBT4v )";;;;"3896664326";https://twitter.com/centinelanews/status/3896664326
dontriana;2009-09-10 21:34;0;0;"JURA EL ENANO ESPURIO que si le aceptan aumento de impuestos si va a combatir la influenza";;;;"3896650819";https://twitter.com/dontriana/status/3896650819
