username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
apist082;2009-10-04 23:59;0;0;"There are many people in my office who are absent for new A-type influenza .";;;;"4615172556";https://twitter.com/apist082/status/4615172556
twellness;2009-10-04 23:57;0;0;"Medical Ethics Experts Identify, Address Key Issues In H1N1 Pandemic http://bit.ly/14hbaW (Science Daily) #swineflu #influenza";;;#swineflu #influenza;"4615121174";https://twitter.com/twellness/status/4615121174
meaganohh;2009-10-04 23:51;0;0;"rethinking the same thoughts. thank you, influenza .";;;;"4614996634";https://twitter.com/meaganohh/status/4614996634
Farc_it;2009-10-04 23:49;0;0;"Pandemi - Influenza A H1N1. Har jeres virksomhed en plan klar ... http://ff.im/-9e6Hb";;;;"4614960875";https://twitter.com/Farc_it/status/4614960875
risma_lina;2009-10-04 23:44;0;0;"wew, actually i can heal my influenza without consume any drugs except some vitamins :P *i like this*";;;;"4614854029";https://twitter.com/risma_lina/status/4614854029
BrandonPetersMD;2009-10-04 23:39;0;0;"New Article: Keeping Your CPAP Equipment Safe from H1N1 Influenza http://bit.ly/aG6kB";;;;"4614743504";https://twitter.com/BrandonPetersMD/status/4614743504
mileniodiario;2009-10-04 23:35;0;0;"Suman 242 muertes por influenza humana A H1N1 en 30 estados de México http://bit.ly/yxKgh";;;;"4614668962";https://twitter.com/mileniodiario/status/4614668962
capsulalunar;2009-10-04 23:35;0;0;"Bueno, me lanzo, no me siento muy bien :S influenza ?";;;;"4614658605";https://twitter.com/capsulalunar/status/4614658605
politk;2009-10-04 23:34;0;0;"Existe posibilidad de suspender clases por Influenza : Zacarías Villareal http://bit.ly/pfLKa";;;;"4614648083";https://twitter.com/politk/status/4614648083
JohnLLeRoyJrMD;2009-10-04 23:17;0;0;"Surgical masks vs. N95 respirators for preventing influenza among health care workers http://bit.ly/13E1pT (via feedly)";;;;"4614261907";https://twitter.com/JohnLLeRoyJrMD/status/4614261907
ursusinme;2009-10-04 23:14;0;0;"Se murió un primo de 20 años de Influenza , chale.";;;;"4614198179";https://twitter.com/ursusinme/status/4614198179
flu_realtime;2009-10-04 23:13;0;0;"No need to change #vaccine policy based on Canadian flu shot data: #WHO - The Canadian Press : http://bit.ly/Jmse8 #H1N1 #Influenza";;;#vaccine #WHO #H1N1 #Influenza;"4614183681";https://twitter.com/flu_realtime/status/4614183681
MarddGamez;2009-10-04 23:13;0;0;"Gracias a dios no tengo dengue ni influenza ...";;;;"4614183453";https://twitter.com/MarddGamez/status/4614183453
capsulalunar;2009-10-04 23:12;0;0;"Parece que me enfermaré de influenza Oo.";;;;"4614163142";https://twitter.com/capsulalunar/status/4614163142
johnstuiter;2009-10-04 23:05;0;0;"Comiendo en el café tácúba y recuento de daños del sábado nariz inchada, garganta árde y mmm me duele la espalda esta influenza me mata!";;;;"4614015970";https://twitter.com/johnstuiter/status/4614015970
megalomaria;2009-10-04 23:02;0;0;"RT @mileniogdl Dengue e influenza , lo peor aún no pasa http://url4.eu/aAVk";;@mileniogdl;;"4613950178";https://twitter.com/megalomaria/status/4613950178
satcaweb;2009-10-04 23:00;0;0;"EU adelanta vacunación contra influenza AH1N1, El Universal, México http://www.eluniversal.com.mx/notas/630966.html (Sun, 04 Oct 2009 14 ...";;;;"4613897168";https://twitter.com/satcaweb/status/4613897168
7thRadar;2009-10-04 22:57;0;0;"HA announces a fatal case and a critical case of human swine influenza - Source: 7thSpace - http://bit.ly/3oLJt";;;;"4613832107";https://twitter.com/7thRadar/status/4613832107
LarissaAzzolin;2009-10-04 22:54;0;0;"ubAlert: U.N. Urges Rich Countries to Share Influenza A/H1N1 Vaccines With Poor Countries: United Nations health authori http://url4.eu/aM1w";;;;"4613773970";https://twitter.com/LarissaAzzolin/status/4613773970
ecordoba_;2009-10-04 22:53;0;0;"(EX online) Exige PVE mayor proteccin por influenza - El senador Manuel Velasco pidi destinar un lote de vacunas co... http://ow.ly/15SQNK";;;;"4613754114";https://twitter.com/ecordoba_/status/4613754114
blogchiapas;2009-10-04 22:51;0;0;"Observatorio Ciudada La Influenza se Reactiva: Influenza : se ReactivaDr. Jesús Giberto Gome.. http://bit.ly/3qHPV8";;;;"4613709296";https://twitter.com/blogchiapas/status/4613709296
Lightreed;2009-10-04 22:50;0;0;"@larvademosca pues es que ahorita con eso da la influenza otra vez están con miedo las personas xD";;@larvademosca;;"4613687342";https://twitter.com/Lightreed/status/4613687342
WorldPharmaNews;2009-10-04 22:46;0;0;"European Medicines Agency recommends authorisation of additional vaccine for influenza pandemic (H1N1) 2009 http://bit.ly/28YQRu";;;;"4613619028";https://twitter.com/WorldPharmaNews/status/4613619028
bowenwpg204;2009-10-04 22:44;0;0;"WFP No need to change vaccine policy based on Canadian flu shot data: WHO: TORONTO - International influenza .. http://bit.ly/1QMpyo";;;;"4613568249";https://twitter.com/bowenwpg204/status/4613568249
JonKeel;2009-10-04 22:34;0;0;"RT @H1N1CDC update : Patients with Asthma: Considerations for Clinicians Regarding 2009 H1N1 Influenza Virus: T.. http://bit.ly/10YY2U";;@H1N1CDC;;"4613368247";https://twitter.com/JonKeel/status/4613368247
LibertyIsAll;2009-10-04 22:30;0;0;"NIAID Launches 2009 H1N1 Influenza Vaccine Trial in Pregnant Women http://bit.ly/hHzy2";;;;"4613282824";https://twitter.com/LibertyIsAll/status/4613282824
LarissaAzzolin;2009-10-04 22:24;0;0;"ubAlert: Bangladesh Health Officials Do Not Expect Further Outbreak of Influenza A/H1N1: The influenza A/H1N1 virus was http://url4.eu/aLVs";;;;"4613158335";https://twitter.com/LarissaAzzolin/status/4613158335
sopitas;2009-10-04 22:21;0;1;"Ese uniforme de Santos es como color gargajo radioactivo...muy adhoc para estos tiempos de influenza";;;;"4613106403";https://twitter.com/sopitas/status/4613106403
