username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Sanfeliu;2009-10-24 23:59;0;0;"Rebrotó la influenza humana en EEUU. Chuatas.";;;;"5134735175";https://twitter.com/Sanfeliu/status/5134735175
Rox48;2009-10-24 23:59;0;0;"RT @Noticieroscom: "Obama declara emergencia nacional por influenza http://tinyurl.com/yfuk3a9"";;@Noticieroscom;;"5134720006";https://twitter.com/Rox48/status/5134720006
swinefluh1n1;2009-10-24 23:51;0;0;""MedImmune FluMist Influenza AH1N1 2009 Monovalent Vaccine Insert ..." http://tinyurl.com/ylyyf2f #swineflu #H1N1";;;#swineflu #H1N1;"5134563121";https://twitter.com/swinefluh1n1/status/5134563121
gumbyrocker;2009-10-24 23:45;0;0;"Kids May Not Need Extra Swine Flu Vaccination: Two Influenza A ... http://bit.ly/4pwepY";;;;"5134458497";https://twitter.com/gumbyrocker/status/5134458497
room214;2009-10-24 23:45;0;0;"@Jason It appears that data is about influenza not h1n1 specifically.";;@Jason;;"5134447989";https://twitter.com/room214/status/5134447989
mariorecioh;2009-10-24 23:45;0;0;"GENTE: tengo influenza";;;;"5134445804";https://twitter.com/mariorecioh/status/5134445804
NIOSH;2009-10-24 23:43;0;1;"Occupational Health Issues Associated with #H1N1 Influenza Virus (Swine Flu) http://www.cdc.gov/niosh/topics/H1N1flu/ #HealthCare";;;#H1N1 #HealthCare;"5134406100";https://twitter.com/NIOSH/status/5134406100
sozialromantik;2009-10-24 23:39;0;0;"In dieser Funktion klärt er Politiker über die Vorteile und die Sicherheit von Influenza - Impfstoffen und antiviralen Medikamenten auf...";;;;"5134328408";https://twitter.com/sozialromantik/status/5134328408
LiAura;2009-10-24 23:36;0;0;"Finland downgrades swine influenza http://bit.ly/2lTEA8";;;;"5134270161";https://twitter.com/LiAura/status/5134270161
VAS124;2009-10-24 23:34;0;0;"President Obama has declared a national emergency to deal with the "rapid increase in illness" from the H1N1 influenza virus.(YWN)";;;;"5134244892";https://twitter.com/VAS124/status/5134244892
SwineFluNewsORG;2009-10-24 23:32;0;0;"Collector warns in isolation hospitals http://tinyurl.com/yklccqs #influenza #h1n1";;;#influenza #h1n1;"5134191363";https://twitter.com/SwineFluNewsORG/status/5134191363
Mrs_FeE_B_;2009-10-24 23:31;0;0;"Yes got a 5 minute break! Oh no have to take the intranauaseal influenza ! Aww well";;;;"5134179441";https://twitter.com/Mrs_FeE_B_/status/5134179441
www365buyingcom;2009-10-24 23:24;0;0;"CDC - Seasonal Influenza (Flu) - Key Facts about Swine Influenza (Swine Flu) http://ow.ly/womf";;;;"5134025324";https://twitter.com/www365buyingcom/status/5134025324
tayl0r0livia;2009-10-24 23:22;0;0;"@coolchick3323 lol never tell abby first! and btw i just confirmed with docs yesterday i DIDNT have it. so tell abby. i had influenza A and";;@coolchick3323;;"5133997689";https://twitter.com/tayl0r0livia/status/5133997689
SwineFluNewsIE;2009-10-24 23:22;0;0;"Use of pandemic influenza vaccine in Bangladesh should be formed upon epidemiology of swine flu http://tinyurl.com/yka9259 #swineflu #h1n1";;;#swineflu #h1n1;"5133982848";https://twitter.com/SwineFluNewsIE/status/5133982848
letsrollforums;2009-10-24 23:19;0;0;"The 1918 Influenza Epidemic was a Vaccine-caused Disease http://bit.ly/97OG1";;;;"5133933150";https://twitter.com/letsrollforums/status/5133933150
influenzanewsde;2009-10-24 23:16;0;0;"#schweinegrippe Obama erklärt Schweinegrippe zu nationalem Notstand - Deutsche .. http://tinyurl.com/yh76qo7 #influenza #h1n1";;;#schweinegrippe #influenza #h1n1;"5133867570";https://twitter.com/influenzanewsde/status/5133867570
BigTukes_ICU;2009-10-24 23:12;0;0;"First post influenza meal Tia Rosa salmon tacos with mango salsa,beans and rice,no more fukkin chicken noodle soup!!!";;;;"5133784957";https://twitter.com/BigTukes_ICU/status/5133784957
Suzidk;2009-10-24 23:10;0;0;"25 2 50 million in US yrly contract general influenza w/ similar symptoms & thsnds die.unhealthy pple(that's most of us)I need to read more.";;;;"5133744190";https://twitter.com/Suzidk/status/5133744190
Gripe_porcina;2009-10-24 23:04;0;0;"Obama declaró la emergencia sanitaria nacional por la Influenza A (Derf Agencia de Noticias): El presidente de .. http://bit.ly/PSo5V";;;;"5133624199";https://twitter.com/Gripe_porcina/status/5133624199
SwineFluNewsCA;2009-10-24 22:59;0;0;"Use of pandemic influenza vaccine in Bangladesh should be formed upon epidemiology of swine flu http://tinyurl.com/yhmx2ug #flu #canada";;;#flu #canada;"5133524305";https://twitter.com/SwineFluNewsCA/status/5133524305
