username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MarlisKaB;2009-12-20 23:34;0;0;"Médicos temen vacunarse contra virus A/H1N1..porque ???, sera que son alergicos al huevo... AH1N1 = gripe aviar";;;;"6874851559";https://twitter.com/MarlisKaB/status/6874851559
askary;2009-12-20 21:22;0;0;"Morelos recibe más vacunas contra AH1N1 : La aplicación del biológico a los grupos seleccionados en la entidad tr... http://bit.ly/73fmeD";;;;"6871487582";https://twitter.com/askary/status/6871487582
Lavozpasiva;2009-12-20 20:21;0;0;""PATTINSON SE ENFURECE POR BESO DE PACIENTE CON AH1N1 " terra.cl jajajajajjaajaajajaj";;;;"6869953590";https://twitter.com/Lavozpasiva/status/6869953590
JerryNorstrom;2009-12-20 19:33;0;0;"Virus del año | Todo sobre la Influenza AH1N1 | All About Influenza http://bit.ly/8ub0CQ";;;;"6868689790";https://twitter.com/JerryNorstrom/status/6868689790
MaGoX;2009-12-20 19:27;0;0;"http://www.terra.cl/entretencion/index.cfm?id_cat=2471&id_reg=1324863 <<<PATTINSON SE ENFURECE POR BESO DE PACIENTE CON AH1N1";;;;"6868523748";https://twitter.com/MaGoX/status/6868523748
fabian_sep;2009-12-20 19:25;0;0;"El actor de Crepúsculo,Robert Pattinson, está furioso y preocupado, al enterarse que una fan que lo besó en los labios padece la gripe AH1N1";;;;"6868444286";https://twitter.com/fabian_sep/status/6868444286
luparian;2009-12-20 18:34;0;0;"Vacuna contra AH1N1 gratis.. jaja, Suecia es para todos!!";;;;"6867108017";https://twitter.com/luparian/status/6867108017
EsmeDra;2009-12-20 16:49;0;0;"Vacuna AH1N1 Comercial Colombia. http://campusvirtualsp.ning.com/video/video/show?id=2154131%3AVideo%3A3851";;;;"6864539147";https://twitter.com/EsmeDra/status/6864539147
Gripe_porcina;2009-12-20 16:06;0;0;"Van 108 casos de gripe AH1N1 (El Siglo de Torreón): Hasta el momento, la Jurisdicción Sanitaria número VI en Tor... http://bit.ly/5edBNX";;;;"6863491591";https://twitter.com/Gripe_porcina/status/6863491591
ELDEBATE;2009-12-20 13:11;0;0;"Para Guasave, 5 mil dosis contra la influenza AH1N1 : Serán aplicadas a trabajadores del sector salud, así como a ... http://bit.ly/4y7uSE";;;;"6859888922";https://twitter.com/ELDEBATE/status/6859888922
latercera;2009-12-20 08:34;0;0;"Aumentan a 47 los muertos por AH1N1 en Costa Rica: La ministra de Salud además informó que el número de contag... http://twurl.nl/7g41bq";;;;"6855736021";https://twitter.com/latercera/status/6855736021
TerraMexico;2009-12-20 02:31;0;0;"Paraguay sigue alerta por la gripe AH1N1 http://ow.ly/16bv8o";;;;"6847546468";https://twitter.com/TerraMexico/status/6847546468
floresjoel_;2009-12-20 01:26;0;0;"A= Detener la pandemia del virus AH1N1 y de paso convertirse en el salvador de la humanidad.";;;;"6845855585";https://twitter.com/floresjoel_/status/6845855585
bichalo;2009-12-20 00:19;0;0;"Van 116 fallecidos por la gripe AH1N1 en #Venezuela http://twi.cc/Cihe";;;#Venezuela;"6844189669";https://twitter.com/bichalo/status/6844189669
