username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
lafronterados;2009-07-06 23:53;0;0;"Declaran a Santa Cruz zona de alto riesgo por AH1N1 http://is.gd/1phQ9";;;;"2505262034";https://twitter.com/lafronterados/status/2505262034
kikegiles;2009-07-06 23:48;0;0;"Claudia Cisneros estuvo en Peru.com y causó alarma verla entrar con su mascarilla... Después confirmó que tenía síntomas de la gripe ah1n1";;;;"2505204617";https://twitter.com/kikegiles/status/2505204617
Ageless_US;2009-07-06 23:45;0;0;"Dónde estan esos hombres que antes... invitaban al cine.. a comer.. etc??? se extingueron con la AH1N1 ?";;;;"2505158178";https://twitter.com/Ageless_US/status/2505158178
pbitreras;2009-07-06 23:44;0;0;"me discriminan en todas partes por tener ah1n1 :(";;;;"2505149549";https://twitter.com/pbitreras/status/2505149549
mr_peppers;2009-07-06 23:42;0;0;"AH1N1 Hay que tener cuidado sino se disparan los infectados";;;;"2505123284";https://twitter.com/mr_peppers/status/2505123284
latercera;2009-07-06 23:35;0;0;"Cierran teatros en Argentina por 10 días a causa de la gripe AH1N1 : Además, debido a la alta cifra de contagiado.. http://twurl.nl/aexn8w";;;;"2505032987";https://twitter.com/latercera/status/2505032987
perucom;2009-07-06 23:30;0;0;"Claudia Cisneros: "Tengo síntomas de la gripe #AH1N1 " http://bit.ly/5JjeV";;;#AH1N1;"2504957764";https://twitter.com/perucom/status/2504957764
miges;2009-07-06 23:22;0;0;"@modulor suerte con la AH1N1 !!! usa tu mascara y jabon liquido!";;@modulor;;"2504862742";https://twitter.com/miges/status/2504862742
misabelg;2009-07-06 23:12;0;0;"Ministerio de Salud confirma 1070 casos de gripe AH1N1 en el Peú | RPP NOTICIAS http://bit.ly/UfN6j";;;;"2504721758";https://twitter.com/misabelg/status/2504721758
latercera;2009-07-06 23:06;0;0;"Teatros argentinos cierran sus puertas durante diez días por influenza humana: La gripe AH1N1 ha provocado la mu.. http://twurl.nl/z202wy";;;;"2504641371";https://twitter.com/latercera/status/2504641371
_Internacional;2009-07-06 23:02;0;0;"Ministerio de Salud confirmó 222 casos de gripe AH1N1 - El Universal (Venezuela) http://tr.im/r994";;;;"2504588766";https://twitter.com/_Internacional/status/2504588766
JessSuarez;2009-07-06 22:58;0;0;"@secheverri Tengo es una tos eterna, pero no la AH1N1";;@secheverri;;"2504539978";https://twitter.com/JessSuarez/status/2504539978
cadenaglobal;2009-07-06 22:55;0;0;"Min. Salud confirma total de 222 casos de AH1N1 en el país | http://bit.ly/1Jqrq";;;;"2504492310";https://twitter.com/cadenaglobal/status/2504492310
jimmyfa;2009-07-06 22:51;0;0;"el gobierno deberia informar quienes y donde (distritos, locales, etc) hay casos de gripe AH1N1";;;;"2504447048";https://twitter.com/jimmyfa/status/2504447048
jimmyfa;2009-07-06 22:48;0;0;"RT @perucom : A su llegada a Peru.com, Claudia Cisneros estuvo con una mascarilla por precaución porque uno de sus hijos tiene la gripe AH1N1";;@perucom;;"2504406068";https://twitter.com/jimmyfa/status/2504406068
lumacciel;2009-07-06 22:40;0;0;"vc repórter: seguros de viagens abrem exceção para AH1N1 http://tinyurl.com/kl3ey3";;;;"2504299737";https://twitter.com/lumacciel/status/2504299737
JaimeUrzuaC;2009-07-06 22:33;0;0;"saliendo de las garras de ah1n1";;;;"2504205794";https://twitter.com/JaimeUrzuaC/status/2504205794
ZephyreAllegra;2009-07-06 22:33;0;0;"Casos de influenza AH1N1 en Perú llegaron a 1070 http://www.timesoftheinternet.com/espanol/47573.html";;;;"2504197224";https://twitter.com/ZephyreAllegra/status/2504197224
clanseros;2009-07-06 22:32;0;0;"Ahora, en Radio Capital, hablamos con el Dr. Borja del Foro Salud!!! Preocupados por el AH1N1";;;;"2504182259";https://twitter.com/clanseros/status/2504182259
segurocoletivo;2009-07-06 22:30;0;0;"vc repórter: seguros de viagens abrem exceção para AH1N1 - Terra Brasil: vc repórter: seguros de viagens abrem e.. http://tinyurl.com/loefcb";;;;"2504163836";https://twitter.com/segurocoletivo/status/2504163836
VoidDemon;2009-07-06 22:16;0;0;"Creo que ya es hora que el gob aplique algunas políticas mas drásticas contra la #AH1N1 se esta propagado exp, hay q hacer lo q México hizo";;;#AH1N1;"2503969911";https://twitter.com/VoidDemon/status/2503969911
mostrador;2009-07-06 22:16;0;0;"Aumenta a 21 el número de fallecidos por gripe AH1N1 en el país http://tinyurl.com/n73h4b";;;;"2503967714";https://twitter.com/mostrador/status/2503967714
nacioncl;2009-07-06 22:16;0;0;"17:25 | Dos nuevos muertos por AH1N1 eleva a 21 víctimas del virus http://twurl.nl/ixcymy";;;;"2503963219";https://twitter.com/nacioncl/status/2503963219
Informe21;2009-07-06 22:12;0;0;"Gobierno confirma 222 casos de AH1N1 y 156 personas recuperadas http://informe21.com/node/11216";;;;"2503912801";https://twitter.com/Informe21/status/2503912801
Peru21pe;2009-07-06 22:11;0;0;"Los familiares de fallecida por gripe AH1N1 reciben atención preventiva. http://is.gd/1pdGK";;;;"2503902965";https://twitter.com/Peru21pe/status/2503902965
Josmelismo;2009-07-06 21:58;0;0;"Carajooo.!!!! Moscatelll se confirma 222 caso de ah1n1 . :O";;;;"2503721608";https://twitter.com/Josmelismo/status/2503721608
darkkhaos;2009-07-06 21:58;0;0;"Estas notas me dieron más miedo que el PG,YA hay dos casos de AH1N1 resistentes al Tamiflu: http://digg.com/u17Sb7 http://digg.com/u17SbI";;;;"2503715359";https://twitter.com/darkkhaos/status/2503715359
Xixipochtic;2009-07-06 21:56;0;0;"RT @esmitv : Alcalde San Salvador critica a Ministerio de Salud por avance de gripe AH1N1 . http://snurl.com/m8ujn YA ES CAMPAÑA PRESIDENCIAL?";;@esmitv;;"2503698890";https://twitter.com/Xixipochtic/status/2503698890
vladisedano;2009-07-06 21:54;0;0;"Van tres muertos por gripe AH1N1 en el Peru.";;;;"2503670142";https://twitter.com/vladisedano/status/2503670142
karl0z;2009-07-06 21:33;0;0;"<sarcasmo> al parecer la crisis de Honduras curó la gripe AH1N1 porque no he escuchado o leido mas de ella! </sarcasmo>";;;;"2503383469";https://twitter.com/karl0z/status/2503383469
Peru21pe;2009-07-06 21:12;0;0;"Minsa confirma 43 nuevos contagios de influenza #AH1N1 . Los casos ascienden a 1,070 en Perú, pero hay 721 dados de alta.";;;#AH1N1;"2503138730";https://twitter.com/Peru21pe/status/2503138730
jcmorocho;2009-07-06 20:45;0;0;"dice los recién llegados en cuarentena por favor, hasta confirmar que no estan con el virus AH1N1 http://plurk.com/p/177r46";;;;"2502775963";https://twitter.com/jcmorocho/status/2502775963
elcomercio;2009-07-06 20:42;0;0;"Ascienden a nueve los casos de gripe AH1N1 en Cusco http://is.gd/1p9Ou";;;;"2502736029";https://twitter.com/elcomercio/status/2502736029
lavaloza;2009-07-06 20:35;0;0;"Estoy con tremenda gripe!4 de 5 Sintomas de la AH1N1";;;;"2502645700";https://twitter.com/lavaloza/status/2502645700
infozeus;2009-07-06 20:33;0;0;"@Prisca81 caso práctico de eso: el AH1N1 ...";;@Prisca81;;"2502603813";https://twitter.com/infozeus/status/2502603813
Petruscosas;2009-07-06 20:24;0;0;"Casi la mitad de los casos de AH1N1 en #Venezuela dados de alta pero no hay que bajar la guardia";;;#Venezuela;"2502479062";https://twitter.com/Petruscosas/status/2502479062
AndreaObaid;2009-07-06 20:23;0;0;"Los teatros argentinos cerrarán sus puertas durante diez días por AH1N1 y en Bolivia prohibieron en la cárceles los besos entre reos.";;;;"2502474142";https://twitter.com/AndreaObaid/status/2502474142
worldofdestiny;2009-07-06 20:09;0;0;"más casos de AH1N1 , En cusco se confirmó que 2 turitas israelitas son portadores del virus";;;;"2502262489";https://twitter.com/worldofdestiny/status/2502262489
diana_rocio;2009-07-06 20:06;0;0;"@vlavlavla gracias por preguntar, sorry por mi respuesta tardía, tengo una gripa tenaz, como parienta de la AH1N1 ... pero ya estoy mejor!";;@vlavlavla;;"2502229886";https://twitter.com/diana_rocio/status/2502229886
wilcho_;2009-07-06 20:01;0;0;"@shogoki_vnz tienes AH1N1 o tweet1n1? o_O";;@shogoki_vnz;;"2502155505";https://twitter.com/wilcho_/status/2502155505
Sinflash;2009-07-06 19:58;0;0;"Rupert Grint se recupera de la gripe AH1N1 http://tinyurl.com/n7fd7t";;;;"2502119087";https://twitter.com/Sinflash/status/2502119087
NotiSalud;2009-07-06 19:55;0;0;"Opina: ¿Cómo cree que ha sido la actuación del Gobierno venezolano ante la pandemia de influenza AH1N1 ?. www.notisalud.com.ve";;;;"2502063814";https://twitter.com/NotiSalud/status/2502063814
NotiSalud;2009-07-06 19:54;0;0;"CONFIRMADO: 213 casos de influenza AH1N1 en Venezuela. Lee más: www.notisalud.com.ve";;;;"2502054989";https://twitter.com/NotiSalud/status/2502054989
oscarmartell;2009-07-06 19:53;0;0;"Ministerio de Salud confirma 319 casos de #AH1N1 en #elsalvador .";;;#AH1N1 #elsalvador;"2502038249";https://twitter.com/oscarmartell/status/2502038249
NotiSalud;2009-07-06 19:53;0;0;"Vacuna contra la AH1N1 no estará disponible en la UE hasta diciembre, según la OMS. Lee más: www.notisalud.com.ve";;;;"2502035714";https://twitter.com/NotiSalud/status/2502035714
BertlemVL;2009-07-06 19:42;0;0;"RT @NotiSalud : Argentina actualizó ayer sus cifra del virus AH1N1 . Casos confirmados : 2.485, y fallecidos: 60";;@NotiSalud;;"2501884296";https://twitter.com/BertlemVL/status/2501884296
