username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
LeTaguar;2009-07-04 23:56;0;0;"#Honduras #crisishn FGe de erratas: gripe AH1N1";;;#Honduras #crisishn;"2475781612";https://twitter.com/LeTaguar/status/2475781612
x_tello;2009-07-04 23:55;0;0;"Se establece una 1ª causa para la gran mortalidad por Influenza en México: Mala Atención Primaria. http://bit.ly/uC5F8 #Influenza #AH1N1";;;#Influenza #AH1N1;"2475773664";https://twitter.com/x_tello/status/2475773664
adan_ruiz;2009-07-04 23:50;0;0;"Rupert Grint, de Harry Potter se recupera de la Gripe AH1N1 http://tinyurl.com/mfn3n8";;;;"2475731360";https://twitter.com/adan_ruiz/status/2475731360
Peru21pe;2009-07-04 23:44;0;0;"En el Perú se acaban de confirmar 105 nuevos enfermos de gripe AH1N1 , todos residentes en Lima. Ya son 916 casos.";;;;"2475670516";https://twitter.com/Peru21pe/status/2475670516
RPPNoticias;2009-07-04 23:38;0;0;"A 916 se eleva el número de casos de gripe AH1N1 en Perú http://tinyurl.com/kt6pfv";;;;"2475613831";https://twitter.com/RPPNoticias/status/2475613831
fiBE_;2009-07-04 23:28;0;0;"En cama cn AH1N1 , aislado, tratando de no contagiar a mi lela...";;;;"2475516191";https://twitter.com/fiBE_/status/2475516191
aytinoco;2009-07-04 22:16;0;0;"¡OMG! Rupert... AH1N1 ... ¡NOOOOOOOOOO!";;;;"2474794323";https://twitter.com/aytinoco/status/2474794323
nacioncl;2009-07-04 22:12;0;0;"15:50 | Argentina: Asciende a 55 el número oficial de muertos por gripe AH1N1 http://tinyurl.com/kwqe5t";;;;"2474752410";https://twitter.com/nacioncl/status/2474752410
JaggerDavid;2009-07-04 22:08;0;0;"Noticia mala: priemer caso de AH1N1 en el Cauca, piendamó, tocará tener más cuidano, no?";;;;"2474704254";https://twitter.com/JaggerDavid/status/2474704254
radiosantafentc;2009-07-04 22:07;0;0;"En Colombia ya son 111 los casos registrados de virus AH1N1 : Según informó el Instituto Nacional de Salud, en C.. http://tinyurl.com/n6g7bv";;;;"2474702121";https://twitter.com/radiosantafentc/status/2474702121
urpirod;2009-07-04 22:04;0;0;"En realidad me da miedo salir x todo ese panico que hay del AH1N1 en capital :(";;;;"2474668284";https://twitter.com/urpirod/status/2474668284
astrolabico;2009-07-04 22:03;0;0;"Se enfermó de AH1N1 un ql de harry potter..... mientras tanto en la franja de gaza... ¬¬";;;;"2474655779";https://twitter.com/astrolabico/status/2474655779
patapi;2009-07-04 21:51;0;0;"Vacuna contra AH1N1 - unicorniosconsida: su madre rulea el mundo http://tumblr.com/xan28oi8c";;;;"2474527421";https://twitter.com/patapi/status/2474527421
lafronterados;2009-07-04 21:46;0;0;"Bolivia: ya van 319 casos confirmados de personas infectadas con AH1N1 . Y suman más de mil casos sospechosos";;;;"2474477486";https://twitter.com/lafronterados/status/2474477486
MLKtoSCL;2009-07-04 21:44;0;0;"@guidogirardi y que va a pasar el proximo año?, seguirá el virus en latencia y nuevamente AH1N1 ?";;@guidogirardi;;"2474452639";https://twitter.com/MLKtoSCL/status/2474452639
mariapaolarj;2009-07-04 21:18;0;0;"Vacuna contra AH1N1 - La está creando el laboratorio en donde trabaja mi madre XD Novartis. http://tumblr.com/xsz28oa3l";;;;"2474178260";https://twitter.com/mariapaolarj/status/2474178260
Molk;2009-07-04 20:44;0;0;"A quienes pensaban que era choro, a mis dos carnalitos les dio AH1N1 , pa acabarla de fregar, uno es alérgico al antiviral.";;;;"2473806174";https://twitter.com/Molk/status/2473806174
angelux;2009-07-04 20:42;0;0;"‘Ron’ estuvo enfermo de la gripe AH1N1";;;;"2473785303";https://twitter.com/angelux/status/2473785303
chileteinforma;2009-07-04 20:41;0;0;"La Nación: 15:50 | Argentina: Asciende a 55 el número oficial de muertos por gripe AH1N1 http://tinyurl.com/kwqe5t";;;;"2473774772";https://twitter.com/chileteinforma/status/2473774772
garlock;2009-07-04 20:30;0;0;"Rupert Grint se recupera de la Gripa AH1N1 (Gripe Porcina) http://ff.im/-4NXah";;;;"2473654065";https://twitter.com/garlock/status/2473654065
nacioncl;2009-07-04 20:14;0;0;"14:45 | Confusam espera peak de gripe AH1N1 en 2 semanas http://tinyurl.com/m6v65o";;;;"2473475116";https://twitter.com/nacioncl/status/2473475116
nerdysinperro;2009-07-04 19:43;0;0;"jajjajaja me dio risa el titular RT @noticiaaldia El mejor amigo de "Harry Potter" tuvo gripe AH1N1 http://bit.ly/1a29b8";;@noticiaaldia;;"2473146097";https://twitter.com/nerdysinperro/status/2473146097
