username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
x_tello;2009-05-29 23:55;0;0;"Se establece una 1ª causa para la gran mortalidad por Influenza en México: Mala Atención Primaria. http://bit.ly/uC5F8 #Influenza #AH1N1";;;#Influenza #AH1N1;"1965996468";https://twitter.com/x_tello/status/1965996468
Karelman;2009-05-29 23:49;0;0;"Como usar el tapabocas http://bit.ly/19sOMI jajajajajaja, #AH1N1 #Swine flu, Como no se rió el reportero?";;;#AH1N1 #Swine;"1965937746";https://twitter.com/Karelman/status/1965937746
rvc63;2009-05-29 23:39;0;0;"36 los infectados por virus ( AH1N1 ) en Perú";;;;"1965853789";https://twitter.com/rvc63/status/1965853789
eWeb;2009-05-29 23:36;0;0;"Sobre la gripe AH1N1 y el friaje http://tinyurl.com/nq4rhj";;;;"1965821249";https://twitter.com/eWeb/status/1965821249
byACLeon;2009-05-29 23:31;0;0;"primer caso de AH1N1 en Venezuela y es de aqui de san antonio de los altos !!! y yo con malestar de gripe :S";;;;"1965779100";https://twitter.com/byACLeon/status/1965779100
x_tello;2009-05-29 23:23;0;0;"Influenza AH1N1 De la Ignorancia Supina a la Xenofobia. http://bit.ly/xtRSq #Influenza #Flu #AH1N1 #Argentina #Chile #Xenofobia #Xenophobia";;;#Influenza #Flu #AH1N1 #Argentina #Chile #Xenofobia #Xenophobia;"1965704911";https://twitter.com/x_tello/status/1965704911
latercera;2009-05-29 23:15;0;0;"Internan en Francia a funcionario de Obama por influenza AH1N1 : El hombre se encontraba en el país galo gestiona.. http://twurl.nl/lpcqam";;;;"1965624600";https://twitter.com/latercera/status/1965624600
Miecuadorqerido;2009-05-29 23:09;0;0;"36 casos confirmados de gripe AH1N1 en el pa�s: Quito, AFPEcuador detect� este viernes un nuevo caso de gripe, c.. http://tinyurl.com/n9zqdr";;;;"1965574482";https://twitter.com/Miecuadorqerido/status/1965574482
Miecuadorqerido;2009-05-29 23:09;0;0;"Salud desminti� la muerte de paciente por gripe AH1N1 : Quito, AP El ministerio de Salud desminti� hoy que se hub.. http://tinyurl.com/ldbcp2";;;;"1965572929";https://twitter.com/Miecuadorqerido/status/1965572929
satcaweb;2009-05-29 23:00;0;0;"Tres casos positivos de influenza AH1N1 en el Departamento, LACERN http://bit.ly/16cxFW (2009-05-28)";;;;"1965487063";https://twitter.com/satcaweb/status/1965487063
satcaweb;2009-05-29 23:00;0;0;"Confirman cuatro nuevos casos de AH1N1 en el Perú entre ellos un niño, LACERN http://bit.ly/Jdbe3 (2009-05-28)";;;;"1965486430";https://twitter.com/satcaweb/status/1965486430
satcaweb;2009-05-29 23:00;0;0;"México: Aumentan fallecidos por gripe AH1N1 , AOL, EUA http://bit.ly/1069ob ()";;;;"1965486220";https://twitter.com/satcaweb/status/1965486220
canal_chile;2009-05-29 22:59;0;0;"Casos d AH1N1 en Chile ya suman 224. MinSal informó q hay 25 nuevos contagios, d cuales 10 corresponden a Región Metro… http://ff.im/-3o40H";;;;"1965477599";https://twitter.com/canal_chile/status/1965477599
vemeko;2009-05-29 22:53;0;0;"El segundo caso de AH1N1 es la novia del primer caso... Cero paranoia por favor...";;;;"1965418785";https://twitter.com/vemeko/status/1965418785
RPPNoticias;2009-05-29 22:45;0;0;"Minsa: Aumenta a 36 el número de casos de gripe AH1N1 en el Perú: http://tinyurl.com/mdwsky";;;;"1965349395";https://twitter.com/RPPNoticias/status/1965349395
Jogreg;2009-05-29 22:44;0;0;"La segunda con AH1N1 es la novia del chamo que fue a rumbear a Panamá...";;;;"1965332138";https://twitter.com/Jogreg/status/1965332138
elpaki;2009-05-29 22:36;0;0;"Segundo caso en AH1N1 en Venezuela... ojalá sea Chávez";;;;"1965257254";https://twitter.com/elpaki/status/1965257254
Curiosa;2009-05-29 22:29;0;0;"dice 2do caso confirmado de AH1N1 en caracas. El Universal en un momento dará mas noticias http://plurk.com/p/x2vd3";;;;"1965189392";https://twitter.com/Curiosa/status/1965189392
ElNacionalWeb;2009-05-29 22:24;0;0;"Autoridades confirman otro caso de gripe AH1N1 en Venezuela. Pronto la información completa...";;;;"1965143909";https://twitter.com/ElNacionalWeb/status/1965143909
diarioojo;2009-05-29 22:03;0;0;"Un nuevo caso de influenza AH1N1 en el Perú, se trata de un niño de 3 años que está estable, ya suman 36 las víctimas de la gripe porcina.";;;;"1964933879";https://twitter.com/diarioojo/status/1964933879
Peru21pe;2009-05-29 22:02;0;0;"Nuevo contagio de gripe #AH1N1 en Perú. Es un niño de 3 años que se encuentra con control médico. Los casos aumentan a 36 en el país.";;;#AH1N1;"1964932034";https://twitter.com/Peru21pe/status/1964932034
geger;2009-05-29 21:57;0;0;"Primer caso de ah1n1 en Temuco, y seria una alumna de la UCT, en donde trabajo...";;;;"1964873678";https://twitter.com/geger/status/1964873678
oxigeneric;2009-05-29 21:51;0;0;"hasta en la U webeano con la ABC1 AH1N1";;;;"1964820364";https://twitter.com/oxigeneric/status/1964820364
latercera;2009-05-29 21:15;0;0;"Casos graves de gripe AH1N1 presentan leve mejoría: Mientras Gladys Azócar presentó una evolución positiva, Isma.. http://twurl.nl/3lnpbv";;;;"1964454259";https://twitter.com/latercera/status/1964454259
satcaweb;2009-05-29 21:00;0;0;"Tres casos positivos de influenza AH1N1 en el Departamento, LACERN http://bit.ly/16cxFW (2009-05-28)";;;;"1964292667";https://twitter.com/satcaweb/status/1964292667
satcaweb;2009-05-29 21:00;0;0;"Confirman cuatro nuevos casos de AH1N1 en el Perú entre ellos un niño, LACERN http://bit.ly/Jdbe3 (2009-05-28)";;;;"1964291117";https://twitter.com/satcaweb/status/1964291117
satcaweb;2009-05-29 21:00;0;0;"México: Aumentan fallecidos por gripe AH1N1 , AOL, EUA http://bit.ly/1069ob ()";;;;"1964290334";https://twitter.com/satcaweb/status/1964290334
miggonrom;2009-05-29 20:54;0;0;"El virus ah1n1 fue fabricado en EEUU, es parte del arsenal biologico que ellos guardan y donde se perdieron algunas muestras";;;;"1964225627";https://twitter.com/miggonrom/status/1964225627
punefast;2009-05-29 20:36;0;0;"Cientificos Indios logran aislar virus AH1N1 - YVKE Mundial http://tinyurl.com/nrxhtk";;;;"1964026585";https://twitter.com/punefast/status/1964026585
DFinanciero2;2009-05-29 20:17;0;0;"29/05 Isapres reembolsarán exámenes por AH1N1 (Meganoticias) http://tinyurl.com/n8ykww";;;;"1963812734";https://twitter.com/DFinanciero2/status/1963812734
PamelaMatus_;2009-05-29 20:01;0;0;"que ganas de hacer un diseño especial de Mascarillas anti AH1N1 . Total porcinos inspiradores hay hartos. :P";;;;"1963632014";https://twitter.com/PamelaMatus_/status/1963632014
diariocronica;2009-05-29 19:56;0;0;"#loja #ecuador No existen casos de influenza AH1N1 en Loja: La directora Provincial de Loja, Dora .. http://tr.im/mPyX";;;#loja #ecuador;"1963582186";https://twitter.com/diariocronica/status/1963582186
korbu;2009-05-29 19:24;0;0;"Definitivamente, cualquier noticia superó hallazgo de primer caso de AH1N1 en Venezuela #AH1N1";;;#AH1N1;"1963226385";https://twitter.com/korbu/status/1963226385
