username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
x_tello;2009-08-18 23:55;0;0;"Se establece una 1ª causa para la gran mortalidad por Influenza en México: Mala Atención Primaria. http://bit.ly/uC5F8 #Influenza #AH1N1";;;#Influenza #AH1N1;"3393839463";https://twitter.com/x_tello/status/3393839463
elcomerciocom;2009-08-18 23:48;0;0;"El AH1N1 aumentó los desechos infecciosos en el hospital Eugenio Espejo http://bit.ly/5ULQO";;;;"3393710081";https://twitter.com/elcomerciocom/status/3393710081
jardel84;2009-08-18 23:33;0;0;"Vírus AH1N1 . VEJA..http://bit.ly/1blYGj";;;;"3393445453";https://twitter.com/jardel84/status/3393445453
LaAldea_Global;2009-08-18 23:06;0;0;"MPuebla.com: Puebla en alerta por rebote de AH1N1 en inicio de ciclo escolar http://digg.com/u1Ax0E";;;;"3392936375";https://twitter.com/LaAldea_Global/status/3392936375
deehnascimento;2009-08-18 22:47;0;0;"tenho que fazer trabalho sobre a gripe AH1N1 pq os prof nao tem o que passae e so passa isso";;;;"3392570699";https://twitter.com/deehnascimento/status/3392570699
natzume666;2009-08-18 22:45;0;0;"y que se nos contagia de influenza AH1N1 el vocalista de Maximum the Hormone. aqui la nota completa>>> http://bit.ly/8LGhH";;;;"3392540285";https://twitter.com/natzume666/status/3392540285
RaulGonzalez67;2009-08-18 22:37;0;0;"Girardi y sus declaraciones incendiarias habituales...si con la AH1N1 serian 100,000 muertos en la araucania iran a ser cuantos????";;;;"3392380502";https://twitter.com/RaulGonzalez67/status/3392380502
escravisei;2009-08-18 22:30;0;0;"HEWSIDSUDSIY, Pra quê essa história de gripe AH1N1 veio pro mundo?";;;;"3392257853";https://twitter.com/escravisei/status/3392257853
Andres_Leonardo;2009-08-18 22:29;0;0;"17 muertes por AH1N1 y 663 personas contagiadas, fueron confirmadas hoy por el nuevo ministro de salud, Carlos Rontondaro";;;;"3392232118";https://twitter.com/Andres_Leonardo/status/3392232118
elimpulsocom;2009-08-18 22:20;0;0;"633 casos de gripe AH1N1 en Venezuela http://bit.ly/1Rw9FS";;;;"3392061594";https://twitter.com/elimpulsocom/status/3392061594
Amsalazar;2009-08-18 22:08;0;0;"Hoy en Seguridad Total rebrote de AH1N1 a las 23:30 hrs en Proyecto 40 Sky y Cablevisión 140 www.anamariasalazar.com";;;;"3391831432";https://twitter.com/Amsalazar/status/3391831432
leojimenezcr;2009-08-18 21:46;0;0;"@joserodriguez : si quiere mientras juega al #AH1N1 : http://is.gd/2nk0Y";;@joserodriguez;#AH1N1;"3391419921";https://twitter.com/leojimenezcr/status/3391419921
vilmar_k;2009-08-18 21:43;0;0;"about ah1n1 ?";;;;"3391359388";https://twitter.com/vilmar_k/status/3391359388
Cleo_Nice_Caro;2009-08-18 21:37;0;1;"Veja só, mascara do Jason para torcedor tricolor não pode...cirugica contra AH1N1 pode né...";;;;"3391261995";https://twitter.com/Cleo_Nice_Caro/status/3391261995
